Flow Duration,Total Fwd Packet,Total Length of Fwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Max,Bwd PSH Flags,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Std,RST Flag Count,PSH Flag Count,CWR Flag Count,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
7039145,7,690,345,0,98.57142857,70.57142857,168.2022462,541472.6923,6232465,2,2490201.373,6232465,5,6620793,0,0.994438955,0.994438955,0,345,137.9986887,0,0,0,70.57142857,0,1184,2410,7,494,16383,186742.0,0.0,186742,0.0,6232465,6
4389706,306,1482,277,0,4.843137255,1212.26362,157472.9606,5022.546911,3074284,0,179587.9196,3074645,0,3074699,0,69.70854085,129.6214371,0,1448,703.3354018,0,314,0,1212.26362,0,345630,527934,569,689778,5792,0.0,0.0,0,0.0,0,0
1047,2,90,45,45,45.0,61.0,202483.2856,349.0,1028,8,0.0,11,11,8,0,1910.219675,1910.219675,45,61,8.76356092,0,0,0,61.0,0,212,202483,0,0,0,0.0,0.0,0,0.0,0,0
22944,50,34648,1448,0,692.96,30.46153846,1561889.819,260.7272727,2051,1,667.9533137,2051,1,4052,0,2179.218968,1699.790795,0,1448,630.2916139,0,36,0,30.46153846,0,35836,1691654,0,0,5792,0.0,0.0,0,0.0,0,0
46405,76,486,66,0,6.394736842,884.0779221,1477427.001,305.2960526,5719,1,974.281384,5956,1,5972,0,1637.754552,1659.303954,0,1300,600.9166862,0,76,0,884.0779221,0,68560,1521459,0,0,5792,0.0,0.0,0,0.0,0,0
311,1,0,0,0,0.0,0.0,0.0,155.5,308,3,0.0,0,0,3,0,3215.434084,6430.868167,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
319,1,0,0,0,0.0,0.0,0.0,159.5,314,5,0.0,0,0,5,0,3134.796238,6269.592476,0,0,0.0,0,0,0,0.0,0,0,0,0,0,28960,0.0,0.0,0,0.0,0,0
305,1,0,0,0,0.0,0.0,0.0,152.5,301,4,0.0,0,0,4,0,3278.688525,6557.377049,0,0,0.0,0,0,0,0.0,0,0,0,0,0,26064,0.0,0.0,0,0.0,0,0
315,1,0,0,0,0.0,0.0,0.0,157.5,312,3,0.0,0,0,3,0,3174.603175,6349.206349,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
339,1,0,0,0,0.0,0.0,0.0,169.5,337,2,0.0,0,0,2,0,2949.852507,5899.705015,0,0,0.0,0,0,0,0.0,0,0,0,0,0,56472,0.0,0.0,0,0.0,0,0
1004340,10,948,241,0,94.8,614.9333333,10128.04429,41847.5,999639,3,333086.2893,999639,3,1000527,0,9.956787542,14.93518131,0,1448,576.7568852,0,10,0,614.9333333,0,10172,10140,0,0,5792,0.0,0.0,0,0.0,0,0
4972,4,456,114,114,114.0,52.0,133547.8681,710.2857143,2271,4,2204.614781,3826,4,3398,0,804.5052293,804.5052293,52,114,32.67686916,0,0,0,52.0,0,664,133547,0,0,0,0.0,0.0,0,0.0,0,0
287724,7,352,176,0,50.28571429,277.2,6040.511045,26156.72727,74579,2,57483.12377,135595,4,178320,0,24.32887072,17.3777648,0,693,256.5951366,0,2,0,277.2,0,1738,28482,0,0,16383,0.0,0.0,0,0.0,0,3
69582,3,0,0,0,0.0,0.0,0.0,17395.5,68911,6,48721.07144,68911,9,6,0,43.1145986,28.74306574,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,0
350,1,0,0,0,0.0,0.0,0.0,175.0,348,2,0.0,0,0,2,0,2857.142857,5714.285714,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
321,1,0,0,0,0.0,0.0,0.0,160.5,319,2,0.0,0,0,2,0,3115.264798,6230.529595,0,0,0.0,0,0,0,0.0,0,0,0,0,0,14480,0.0,0.0,0,0.0,0,0
5,2,8,4,4,4.0,0.0,1600000.0,5.0,5,5,0.0,5,5,0,0,400000.0,0.0,4,4,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0
330,1,0,0,0,0.0,0.0,0.0,165.0,327,3,0.0,0,0,3,0,3030.30303,6060.606061,0,0,0.0,0,0,0,0.0,0,0,0,0,0,39096,0.0,0.0,0,0.0,0,0
1093,2,74,37,37,37.0,53.0,164684.355,364.3333333,1074,8,0.0,11,11,8,0,1829.826167,1829.826167,37,53,8.76356092,0,0,0,53.0,0,180,164684,0,0,0,0.0,0.0,0,0.0,0,0
504249,7,136,68,0,19.42857143,0.0,269.7080212,56027.66667,297004,6,116631.7575,297004,6,442811,0,13.8820305,5.949441645,0,68,27.50735439,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,5
341,1,0,0,0,0.0,0.0,0.0,170.5,339,2,0.0,0,0,2,0,2932.55132,5865.102639,0,0,0.0,0,0,0,0.0,0,0,0,0,0,50680,0.0,0.0,0,0.0,0,0
12455,38,470,66,0,12.36842105,547.1794872,1751103.974,163.8815789,1773,1,419.8318876,1291,1,2028,0,3050.983541,3131.272581,0,1329,525.8557214,0,38,0,547.1794872,0,21810,1945237,0,0,5792,0.0,0.0,0,0.0,0,0
1752,4,408,116,88,102.0,48.0,342465.7534,250.2857143,1073,3,757.7723933,1316,3,665,0,2283.105023,2283.105023,24,116,33.6716168,0,0,0,48.0,0,600,342465,0,0,0,0.0,0.0,0,0.0,0,0
714485,8,478,137,0,59.75,54.0,1198.06574,51034.64286,262133,2,177753.0947,486387,7,374397,0,11.19687607,9.797266563,0,189,74.82958417,0,0,0,54.0,0,856,1759,0,0,16383,0.0,0.0,0,0.0,0,5
49698,48,470,66,0,9.791666667,649.1489362,623365.1254,528.7021277,5843,0,1812.939454,6615,1,7989,0,965.8336352,945.7121011,0,1300,542.9226157,0,46,0,649.1489362,0,30980,700587,0,0,5792,0.0,0.0,0,0.0,0,0
4450,16,3304,964,0,206.5,100.8,1082247.191,148.3333333,876,2,320.8782294,1055,3,1368,0,3595.505618,3370.786517,0,964,225.4829941,0,24,0,100.8,0,4816,1512087,0,0,5792,0.0,0.0,0,0.0,0,0
1013,2,74,37,37,37.0,53.0,177690.0296,337.6666667,998,7,0.0,8,8,7,0,1974.333662,1974.333662,37,53,8.76356092,0,0,0,53.0,0,180,177690,0,0,0,0.0,0.0,0,0.0,0,0
323,1,0,0,0,0.0,0.0,0.0,161.5,317,6,0.0,0,0,6,0,3095.975232,6191.950464,0,0,0.0,0,0,0,0.0,0,0,0,0,0,27512,0.0,0.0,0,0.0,0,0
462212,50,34512,1448,0,690.24,30.46153846,77237.28506,5252.409091,74145,1,23309.07021,74991,1,76009,0,108.1754693,84.37686603,0,1448,628.2236416,0,36,0,30.46153846,0,35700,77536,0,0,5792,0.0,0.0,0,0.0,0,0
589767,5,0,0,0,0.0,475.1428571,5639.515266,53615.18182,467484,4,247694.5268,515068,5,485741,0,8.477924333,11.86909407,0,1460,539.6506348,0,0,0,475.1428571,0,3326,2588326,0,0,16383,0.0,0.0,0,0.0,0,4
331,1,0,0,0,0.0,0.0,0.0,165.5,329,2,0.0,0,0,2,0,3021.148036,6042.296073,0,0,0.0,0,0,0,0.0,0,0,0,0,0,7240,0.0,0.0,0,0.0,0,0
237857,4,0,0,0,0.0,302.8,6365.168988,29732.125,236906,3,363.7306696,633,3,237034,0,16.81682692,21.02103365,0,757,319.1792252,0,2,0,302.8,0,0,0,0,0,5792,0.0,0.0,0,0.0,0,0
323,1,0,0,0,0.0,0.0,0.0,161.5,319,4,0.0,0,0,4,0,3095.975232,6191.950464,0,0,0.0,0,0,0,0.0,0,0,0,0,0,7240,0.0,0.0,0,0.0,0,0
342,1,0,0,0,0.0,0.0,0.0,171.0,338,4,0.0,0,0,4,0,2923.976608,5847.953216,0,0,0.0,0,0,0,0.0,0,0,0,0,0,7240,0.0,0.0,0,0.0,0,0
364,1,0,0,0,0.0,0.0,0.0,182.0,362,2,0.0,0,0,2,0,2747.252747,5494.505495,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11584,0.0,0.0,0,0.0,0,0
1099,2,90,45,45,45.0,61.0,192902.6388,366.3333333,1088,1,0.0,10,10,1,0,1819.836215,1819.836215,45,61,8.76356092,0,0,0,61.0,0,212,192902,0,0,0,0.0,0.0,0,0.0,0,0
1155440,158,1108,277,0,7.012658228,1195.85489,329046.9432,2437.637131,658943,1,52623.63431,659037,1,659331,0,136.7444437,274.3543585,0,1448,702.0291229,0,176,0,1195.85489,0,380194,331078,0,0,5792,0.0,0.0,0,0.0,0,0
1005310,12,948,241,0,79.0,614.9333333,10118.27198,38665.76923,999479,1,301226.7429,999479,1,1000663,0,11.93661657,14.92077071,0,1448,564.3898611,0,10,0,614.9333333,0,10172,10130,0,0,5792,0.0,0.0,0,0.0,0,0
330,1,0,0,0,0.0,0.0,0.0,165.0,325,5,0.0,0,0,5,0,3030.30303,6060.606061,0,0,0.0,0,0,0,0.0,0,0,0,0,0,23168,0.0,0.0,0,0.0,0,0
3554,10,432,163,0,43.2,180.8888889,579628.5875,197.4444444,761,2,348.3238834,773,3,1045,0,2813.731007,2532.357907,0,776,235.1904044,0,12,0,180.8888889,0,2060,928346,0,0,5792,0.0,0.0,0,0.0,0,0
376,1,0,0,0,0.0,0.0,0.0,188.0,375,1,0.0,0,0,1,0,2659.574468,5319.148936,0,0,0.0,0,0,0,0.0,0,0,0,0,0,8688,0.0,0.0,0,0.0,0,0
5005,4,456,114,114,114.0,50.0,131068.9311,715.0,2344,4,2272.16468,3943,4,3386,0,799.2007992,799.2007992,48,114,33.76059504,0,0,0,50.0,0,656,131068,0,0,0,0.0,0.0,0,0.0,0,0
355,1,0,0,0,0.0,0.0,0.0,177.5,353,2,0.0,0,0,2,0,2816.901408,5633.802817,0,0,0.0,0,0,0,0.0,0,0,0,0,0,43440,0.0,0.0,0,0.0,0,0
61123,4,416,120,88,104.0,48.0,9947.155735,8731.857143,42052,4,10992.74931,19049,7,49954,0,65.44181405,65.44181405,24,120,34.87119155,0,0,0,48.0,0,608,9947,0,0,0,0.0,0.0,0,0.0,0,0
24295,3,0,0,0,0.0,0.0,0.0,6073.75,16885,4,5222.690686,7396,10,4,0,123.482198,82.32146532,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
4927674,444,1856,277,0,4.18018018,1228.261988,213492.2075,3796.359014,2929895,1,141216.6544,2930317,1,2931055,0,90.10336317,173.5098548,0,1448,701.4556125,0,468,0,1228.261988,0,526010,528336,855,1050164,5792,0.0,0.0,0,0.0,0,0
62749,3,0,0,0,0.0,0.0,0.0,15687.25,47615,8,10684.38346,15118,8,8,0,47.80952685,31.8730179,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,5
365,1,0,0,0,0.0,0.0,0.0,182.5,361,4,0.0,0,0,4,0,2739.726027,5479.452055,0,0,0.0,0,0,0,0.0,0,0,0,0,0,65160,0.0,0.0,0,0.0,0,0
4603,4,456,114,114,114.0,50.0,142515.7506,657.5714286,2055,2,2074.130902,3595,2,3058,0,868.9984793,868.9984793,48,114,33.76059504,0,0,0,50.0,0,656,142515,0,0,0,0.0,0.0,0,0.0,0,0
312,1,0,0,0,0.0,0.0,0.0,156.0,308,4,0.0,0,0,4,0,3205.128205,6410.25641,0,0,0.0,0,0,0,0.0,0,0,0,0,0,7240,0.0,0.0,0,0.0,0,0
67475,46,454,66,0,9.869565217,632.3829787,447217.488,733.423913,5565,1,2093.157481,5778,1,6001,0,681.7339755,696.5542794,0,1300,546.4263367,0,46,0,632.3829787,0,30176,492926,0,0,5792,0.0,0.0,0,0.0,0,0
22422,58,470,66,0,8.103448276,725.4915254,1929979.484,193.2931034,1882,0,548.7952703,2133,1,2097,0,2586.745161,2631.344216,0,1300,573.0111447,0,58,0,725.4915254,0,43274,2052651,0,0,5792,0.0,0.0,0,0.0,0,0
987,2,74,37,37,37.0,53.0,182370.8207,329.0,980,2,0.0,5,5,2,0,2026.342452,2026.342452,37,53,8.76356092,0,0,0,53.0,0,180,182370,0,0,0,0.0,0.0,0,0.0,0,0
20988,3,0,0,0,0.0,0.0,0.0,5247.0,15250,7,4042.529468,5724,7,7,0,142.9388222,95.29254812,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,7
1742,4,400,112,88,100.0,48.0,339839.2652,248.8571429,1057,2,758.9284112,1320,4,670,0,2296.211251,2296.211251,24,112,32.52349578,0,0,0,48.0,0,592,339839,0,0,0,0.0,0.0,0,0.0,0,0
6112,16,3088,856,0,193.0,100.8,752617.801,203.7333333,1823,3,327.606355,1064,3,1966,0,2617.801047,2454.188482,0,856,200.5281735,0,24,0,100.8,0,4600,977891,0,0,5792,0.0,0.0,0,0.0,0,0
388,1,0,0,0,0.0,0.0,0.0,194.0,383,5,0.0,0,0,5,0,2577.319588,5154.639175,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11584,0.0,0.0,0,0.0,0,0
337,1,0,0,0,0.0,0.0,0.0,168.5,334,3,0.0,0,0,3,0,2967.35905,5934.718101,0,0,0.0,0,0,0,0.0,0,0,0,0,0,28960,0.0,0.0,0,0.0,0,0
21135,54,470,66,0,8.703703704,714.3272727,1881145.02,195.6944444,1552,0,512.1450146,1811,0,2071,0,2555.003549,2602.318429,0,1300,562.5571617,0,54,0,714.3272727,0,39758,2075810,0,0,5792,0.0,0.0,0,0.0,0,0
1044,2,90,45,45,45.0,61.0,203065.1341,348.0,1028,7,0.0,9,9,7,0,1915.708812,1915.708812,45,61,8.76356092,0,0,0,61.0,0,212,203065,0,0,0,0.0,0.0,0,0.0,0,0
303,1,0,0,0,0.0,0.0,0.0,151.5,299,4,0.0,0,0,4,0,3300.330033,6600.660066,0,0,0.0,0,0,0,0.0,0,0,0,0,0,7240,0.0,0.0,0,0.0,0,0
50496,58,486,66,0,8.379310345,740.6779661,875039.6071,435.3103448,8886,1,1654.423113,8938,1,9039,0,1148.60583,1168.409379,0,1300,563.719859,0,58,0,740.6779661,0,44186,902952,0,0,5792,0.0,0.0,0,0.0,0,0
309,1,0,0,0,0.0,0.0,0.0,154.5,307,2,0.0,0,0,2,0,3236.245955,6472.491909,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
1464557,12,6064,1460,0,505.3333333,24.0,4255.211644,81364.27778,824720,1,294148.4759,978840,1,904724,0,8.193603936,4.779602296,0,1460,589.8091038,0,0,0,24.0,0,6232,16938,0,0,16383,0.0,0.0,0,0.0,0,3
338,1,0,0,0,0.0,0.0,0.0,169.0,336,2,0.0,0,0,2,0,2958.579882,5917.159763,0,0,0.0,0,0,0,0.0,0,0,0,0,0,56472,0.0,0.0,0,0.0,0,0
328,1,0,0,0,0.0,0.0,0.0,164.0,326,2,0.0,0,0,2,0,3048.780488,6097.560976,0,0,0.0,0,0,0,0.0,0,0,0,0,0,8688,0.0,0.0,0,0.0,0,0
313,1,0,0,0,0.0,0.0,0.0,156.5,311,2,0.0,0,0,2,0,3194.888179,6389.776358,0,0,0.0,0,0,0,0.0,0,0,0,0,0,14480,0.0,0.0,0,0.0,0,0
43497,94,486,66,0,5.170212766,943.0105263,2070763.501,231.3670213,1880,0,600.6484705,2155,1,2074,0,2161.068579,2184.058671,0,1300,611.9150062,0,94,0,943.0105263,0,90072,2131326,0,0,5792,0.0,0.0,0,0.0,0,0
96448,3,0,0,0,0.0,0.0,0.0,24112.0,72021,4,50923.70906,72021,4,8,0,31.10484406,20.73656271,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
63465,3,0,0,0,0.0,0.0,0.0,15866.25,49476,2,9878.98884,13979,8,2,0,47.2701489,31.5134326,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,5
531302,6,388,194,0,64.66666667,0.0,730.2814595,66412.75,234104,6,81407.13334,151604,6,475100,0,11.29301226,5.64650613,0,194,81.79758214,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,4
347,1,0,0,0,0.0,0.0,0.0,173.5,343,4,0.0,0,0,4,0,2881.84438,5763.688761,0,0,0.0,0,0,0,0.0,0,0,0,0,0,47784,0.0,0.0,0,0.0,0,0
415,1,0,0,0,0.0,0.0,0.0,207.5,409,6,0.0,0,0,6,0,2409.638554,4819.277108,0,0,0.0,0,0,0,0.0,0,0,0,0,0,30408,0.0,0.0,0,0.0,0,0
344,1,0,0,0,0.0,0.0,0.0,172.0,342,2,0.0,0,0,2,0,2906.976744,5813.953488,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
319,1,0,0,0,0.0,0.0,0.0,159.5,317,2,0.0,0,0,2,0,3134.796238,6269.592476,0,0,0.0,0,0,0,0.0,0,0,0,0,0,44888,0.0,0.0,0,0.0,0,0
336,1,0,0,0,0.0,0.0,0.0,168.0,334,2,0.0,0,0,2,0,2976.190476,5952.380952,0,0,0.0,0,0,0,0.0,0,0,0,0,0,50680,0.0,0.0,0,0.0,0,0
9,2,48,24,24,24.0,0.0,5333333.333,9.0,9,9,0.0,9,9,0,0,222222.2222,0.0,24,24,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,5
139911,20,768,270,0,38.4,145.5238095,27331.66084,3497.775,50400,1,12530.79297,50400,1,51350,0,142.948017,150.0954178,0,1045,239.8953992,0,20,0,145.5238095,0,3824,27622,0,0,5792,0.0,0.0,0,0.0,0,0
4135790,29,2056,616,0,70.89655172,183.3913043,1517.001589,81093.92157,3642755,1,685721.2058,3643032,1,3642887,0,7.011961439,5.561210796,0,848,233.2106366,0,24,0,183.3913043,0,6274,12762,23,4218,5792,0.0,0.0,0,0.0,0,0
964,2,74,37,37,37.0,53.0,186721.9917,321.3333333,956,1,0.0,1,1,7,0,2074.688797,2074.688797,37,53,8.76356092,0,0,0,53.0,0,180,186721,0,0,0,0.0,0.0,0,0.0,0,0
56383,16,2880,752,0,180.0,88.94117647,77895.81966,1761.96875,52087,2,302.6103577,954,2,52087,0,283.7734778,301.5093202,0,752,174.5991896,0,24,0,88.94117647,0,4392,79631,0,0,5792,0.0,0.0,0,0.0,0,0
385698,29,2056,616,0,70.89655172,183.3913043,16266.61274,7562.705882,108682,2,25127.43258,108900,2,108837,0,75.1883598,59.63214743,0,848,233.2106366,0,24,0,183.3913043,0,6274,22766,0,0,5792,0.0,0.0,0,0.0,0,0
152482,40,454,66,0,11.35,537.0731707,147387.8884,1906.025,23665,1,5524.446943,22477,1,23980,0,262.326045,268.8841962,0,1300,512.2434505,0,40,0,537.0731707,0,22474,150649,0,0,5792,0.0,0.0,0,0.0,0,0
58009,3,0,0,0,0.0,0.0,0.0,14502.25,32063,6,22665.60076,32063,9,6,0,51.71611302,34.47740868,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,7
2865540,47,548,274,0,11.65957447,1261.010601,124728.3235,8709.848024,267250,1,79555.41585,359955,1,406858,0,16.40179512,98.75974511,0,1460,622.4449759,0,2,0,1261.010601,0,357414,143450,0,0,16383,0.0,0.0,0,0.0,0,4
508374,14,700,277,0,50.0,46.66666667,2753.87805,18156.21429,105203,1,64565.29377,187325,4,148173,0,27.5387805,29.50583625,0,277,94.71894299,0,12,0,46.66666667,0,1400,3173,0,0,5792,0.0,0.0,0,0.0,0,0
322,1,0,0,0,0.0,0.0,0.0,161.0,319,3,0.0,0,0,3,0,3105.590062,6211.180124,0,0,0.0,0,0,0,0.0,0,0,0,0,0,26064,0.0,0.0,0,0.0,0,0
1363,2,90,45,45,45.0,61.0,155539.2517,454.3333333,1351,3,0.0,9,9,3,0,1467.351431,1467.351431,45,61,8.76356092,0,0,0,61.0,0,212,155539,0,0,0,0.0,0.0,0,0.0,0,0
53483,76,486,66,0,6.394736842,823.8441558,1195183.516,351.8618421,3778,1,1054.562512,4018,1,4044,0,1421.012284,1439.709814,0,1300,597.9146499,0,76,0,823.8441558,0,63922,1224817,0,0,5792,0.0,0.0,0,0.0,0,0
24765755,462,1856,277,0,4.017316017,1228.261988,42478.81803,18818.96277,10017858,0,606740.5454,10070045,1,10022423,0,18.65479167,34.52347808,0,1448,702.953294,0,468,0,1228.261988,0,350673,167531,427,525082,5792,2041953.0,1804472.866,3317908,1253322.728,8245392,0
324,1,0,0,0,0.0,0.0,0.0,162.0,320,4,0.0,0,0,4,0,3086.419753,6172.839506,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
45122,58,486,66,0,8.379310345,755.9016393,1032666.992,382.3898305,6170,1,1296.997999,6458,1,6825,0,1285.404016,1351.89043,0,1300,580.1258426,0,58,0,755.9016393,0,46596,1079961,0,0,5792,0.0,0.0,0,0.0,0,0
214816,11,8192,1448,0,744.7272727,0.0,38134.96201,14321.06667,173563,1,54859.33014,174015,1,174369,0,51.20661403,23.27573365,0,1448,676.3521533,0,4,0,0.0,0,8192,46542,0,0,5792,0.0,0.0,0,0.0,0,0
296022,6,2168,1084,0,361.3333333,0.0,7323.779989,37002.75,131379,2,45186.71832,86723,4,254424,0,20.26876381,10.1343819,0,1084,457.0545311,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,5
970,2,74,37,37,37.0,53.0,185567.0103,323.3333333,966,1,0.0,1,1,3,0,2061.85567,2061.85567,37,53,8.76356092,0,0,0,53.0,0,180,185567,0,0,0,0.0,0.0,0,0.0,0,0
355,1,0,0,0,0.0,0.0,0.0,177.5,352,3,0.0,0,0,3,0,2816.901408,5633.802817,0,0,0.0,0,0,0,0.0,0,0,0,0,0,65160,0.0,0.0,0,0.0,0,0
297438,52,486,66,0,9.346153846,712.6415094,128618.4011,2859.980769,56786,1,10807.16548,57075,1,57068,0,174.8263504,178.1883956,0,1300,560.5049854,0,52,0,712.6415094,0,38256,138054,0,0,5792,0.0,0.0,0,0.0,0,0
223601,11,8192,1448,0,744.7272727,0.0,36636.68767,14906.73333,174522,2,55559.82206,175041,4,175513,0,49.19477104,22.36125957,0,1448,676.3521533,0,4,0,0.0,0,8192,46531,0,0,5792,0.0,0.0,0,0.0,0,0
326,1,0,0,0,0.0,0.0,0.0,163.0,321,5,0.0,0,0,5,0,3067.484663,6134.969325,0,0,0.0,0,0,0,0.0,0,0,0,0,0,20272,0.0,0.0,0,0.0,0,0
839,1,0,0,0,0.0,0.0,0.0,167.8,824,1,0.0,0,0,7,0,1191.895113,5959.475566,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5792,0.0,0.0,0,0.0,0,0
59151,3,0,0,0,0.0,0.0,0.0,14787.75,43717,6,30906.9303,43717,8,6,0,50.71765482,33.81176988,0,0,0.0,0,0,0,0.0,0,0,0,0,0,16383,0.0,0.0,0,0.0,0,7
49648,4,0,0,0,0.0,292.8,29487.59265,6206.0,45978,3,388.8457278,677,3,46116,0,80.56719304,100.7089913,0,732,308.6382996,0,2,0,292.8,0,0,0,0,0,5792,0.0,0.0,0,0.0,0,0
1009,2,76,38,38,38.0,54.0,182358.7711,336.3333333,999,4,0.0,4,4,6,0,1982.160555,1982.160555,38,54,8.76356092,0,0,0,54.0,0,184,182358,0,0,0,0.0,0.0,0,0.0,0,0
214888,21,902,270,0,42.95238095,45.78947368,8246.156137,5509.948718,46042,1,16014.84201,46042,1,47375,0,97.72532668,88.41815271,0,381,98.88819753,0,18,0,45.78947368,0,1772,9842,0,0,5792,0.0,0.0,0,0.0,0,0
1183,2,90,45,45,45.0,61.0,179205.41,394.3333333,1165,9,0.0,9,9,9,0,1690.617075,1690.617075,45,61,8.76356092,0,0,0,61.0,0,212,179205,0,0,0,0.0,0.0,0,0.0,0,0
65272,46,470,66,0,10.2173913,612.5957447,448308.6163,709.4782609,5699,1,2033.54458,5981,1,5965,0,704.7432283,720.0637333,0,1300,529.6258738,0,46,0,612.5957447,0,29262,486516,0,0,5792,0.0,0.0,0,0.0,0,0
339,1,0,0,0,0.0,0.0,0.0,169.5,337,2,0.0,0,0,2,0,2949.852507,5899.705015,0,0,0.0,0,0,0,0.0,0,0,0,0,0,43440,0.0,0.0,0,0.0,0,0
355,1,0,0,0,0.0,0.0,0.0,177.5,353,2,0.0,0,0,2,0,2816.901408,5633.802817,0,0,0.0,0,0,0,0.0,0,0,0,0,0,13032,0.0,0.0,0,0.0,0,0
9508,34,454,66,0,13.35294118,423.9428571,1608329.828,139.8235294,1182,0,404.7317878,1609,0,2046,0,3575.936054,3681.110644,0,1300,460.3935521,0,34,0,423.9428571,0,15292,1853126,0,0,5792,0.0,0.0,0,0.0,0,0
536345,11,8192,1448,0,744.7272727,0.0,15273.75104,35756.33333,358905,3,120359.5859,358905,4,361495,0,20.50918718,9.322357811,0,1448,676.3521533,0,4,0,0.0,0,8192,46542,0,0,5792,0.0,0.0,0,0.0,0,0
345,1,0,0,0,0.0,0.0,0.0,172.5,342,3,0.0,0,0,3,0,2898.550725,5797.101449,0,0,0.0,0,0,0,0.0,0,0,0,0,0,11584,0.0,0.0,0,0.0,0,0
339,1,0,0,0,0.0,0.0,0.0,169.5,336,3,0.0,0,0,3,0,2949.852507,5899.705015,0,0,0.0,0,0,0,0.0,0,0,0,0,0,15928,0.0,0.0,0,0.0,0,0
13423,42,454,66,0,10.80952381,558.2790698,1822245.4,159.797619,1239,1,460.5447596,1600,1,2075,0,3128.957759,3203.456753,0,1300,526.0462173,0,42,0,558.2790698,0,24460,2012671,0,0,5792,0.0,0.0,0,0.0,0,0
27439,36,454,66,0,12.61111111,468.1081081,647764.1313,381.0972222,6584,1,1554.780302,6915,1,6881,0,1312.001166,1348.445643,0,1300,479.9970227,0,36,0,468.1081081,0,17774,679486,0,0,5792,0.0,0.0,0,0.0,0,0
321,1,0,0,0,0.0,0.0,0.0,160.5,319,2,0.0,0,0,2,0,3115.264798,6230.529595,0,0,0.0,0,0,0,0.0,0,0,0,0,0,10136,0.0,0.0,0,0.0,0,0
316,1,0,0,0,0.0,0.0,0.0,158.0,312,4,0.0,0,0,4,0,3164.556962,6329.113924,0,0,0.0,0,0,0,0.0,0,0,0,0,0,39096,0.0,0.0,0,0.0,0,0
74509,34,454,66,0,13.35294118,347.8181818,160141.7278,1128.924242,10734,0,3218.974249,10994,0,11339,0,456.3207129,442.8995155,0,1300,417.5536598,0,32,0,347.8181818,0,11932,165196,0,0,5792,0.0,0.0,0,0.0,0,0
237940,20,3392,1008,0,169.6,72.0,20610.23788,5948.5,123609,2,11902.50141,34358,3,123609,0,84.05480373,88.25754392,0,1008,215.3762232,0,24,0,72.0,0,4904,20728,0,0,5792,0.0,0.0,0,0.0,0,0
1201,2,90,45,45,45.0,61.0,176519.567,400.3333333,1182,8,0.0,11,11,8,0,1665.278934,1665.278934,45,61,8.76356092,0,0,0,61.0,0,212,176519,0,0,0,0.0,0.0,0,0.0,0,0
314,1,0,0,0,0.0,0.0,0.0,157.0,312,2,0.0,0,0,2,0,3184.713376,6369.426752,0,0,0.0,0,0,0,0.0,0,0,0,0,0,14480,0.0,0.0,0,0.0,0,0
