Flow Duration,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Variance,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Fwd Act Data Pkts,Fwd Seg Size Min,Active Max,Idle Std,Idle Max,Idle Min,Label
197483,66,0,5.785714286,1300,0,940.4578313,397725.3738,1189.656627,2776.437211,24681,0,185455,2234.39759,24905,1,196990,2402.317073,3758.840381,0,0,0,2696,2664,425.3530684,420.2893414,381587.8677,4,82,165,0,0,0,940.4578313,0,0,406609,12,32,0,0.0,0,0,0
3677,163,0,43.2,776,0,180.8888889,560239.3255,204.2777778,268.8924573,818,1,2527,280.7777778,887,4,2984,373.0,446.891166,1,0,0,328,296,2719.608376,2447.647539,55314.52632,4,12,17,0,0,0,180.8888889,0,0,935938,6,32,0,0.0,0,0,0
89126,0,0,0.0,0,0,0.0,0.0,22281.5,29117.49264,61274,7,27845,13922.5,27836,9,7,7.0,0.0,7,0,0,60,40,33.66021139,22.44014092,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,7
68668,0,0,0.0,0,0,0.0,0.0,17167.0,20789.978,42024,2,42030,21015.0,42024,6,2,2.0,0.0,2,0,0,60,40,43.68847207,29.12564805,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,7
449,0,0,0.0,0,0,0.0,0.0,224.5,310.4198769,444,5,0,0.0,0,0,5,5.0,0.0,5,0,0,32,64,2227.171492,4454.342984,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
25475,66,0,8.379310345,1300,0,714.6440678,1674190.383,219.612069,484.1402379,4125,1,24510,430.0,4333,1,24935,429.9137931,791.9085603,1,0,0,1864,1896,2276.741904,2315.996075,312776.0776,4,58,115,0,0,1,714.6440678,0,0,1768242,12,32,0,0.0,0,0,0
1021,45,45,45.0,61,61,61.0,207639.569,340.3333333,573.8870388,1003,8,10,10.0,10,10,8,8.0,0.0,8,0,0,16,16,1958.863859,1958.863859,76.8,0,0,0,0,0,1,61.0,0,0,207639,1,8,0,0.0,0,0,0
52985,0,0,0.0,0,0,0.0,0.0,13246.25,15286.68291,26703,8,26273,13136.5,26265,8,9,9.0,0.0,9,0,0,60,40,56.61979806,37.74653204,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,4
116318,66,0,5.0625,1300,0,952.1684211,781839.4402,612.2,1357.897644,6815,0,111386,1172.484211,7112,0,115819,1232.117021,1961.256163,1,0,0,3080,3048,825.3236816,816.7265599,373870.1954,4,94,189,0,0,0,952.1684211,0,0,791240,12,32,0,0.0,0,0,0
10436,66,0,12.61111111,1300,0,438.0,1428516.673,153.4705882,255.2690398,1253,1,8829,252.2571429,1552,1,9902,309.4375,466.6141556,1,0,0,1160,1064,3449.597547,3162.131085,207112.8398,4,34,67,0,0,0,438.0,0,0,1633574,12,32,0,0.0,0,0,0
240926,109,0,36.33333333,0,0,0.0,904.8421507,30115.75,35314.90109,78643,3,168625,33725.0,139859,3,179714,89857.0,127067.0886,7,0,0,152,76,24.9039124,12.4519562,2112.177778,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,4
342,0,0,0.0,0,0,0.0,0.0,171.0,239.002092,340,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2923.976608,5847.953216,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
465,0,0,0.0,0,0,0.0,0.0,232.5,325.9762261,463,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2150.537634,4301.075269,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
17043,66,0,13.35294118,1300,0,426.7428571,903010.0334,250.6323529,844.9618185,6696,0,10078,305.3939394,1990,0,16577,487.5588235,1245.222025,1,0,0,1096,1128,1994.95394,2053.629056,212615.9503,4,34,67,0,0,1,426.7428571,0,0,967316,12,32,0,0.0,0,0,0
26143,0,0,0.0,0,0,0.0,0.0,6535.75,12456.17369,25209,8,25219,12609.5,25209,10,8,8.0,0.0,8,0,0,60,40,114.7534713,76.5023142,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,5
17295,277,0,50.0,277,0,46.66666667,80948.25094,617.6785714,1241.973789,4526,1,16940,1303.076923,6041,2,16795,1199.642857,2160.164795,1,0,0,456,488,809.4825094,867.3026886,8971.678161,4,12,27,0,0,1,46.66666667,0,0,118033,6,32,0,0.0,0,0,0
631947,60,0,20.0,0,0,0.0,189.889342,63194.7,104304.9136,268406,5,118812,23762.4,66434,5,620795,155198.75,182448.7223,6,0,0,152,116,9.494467099,7.912055916,545.4545455,4,0,9,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,7
10252,616,0,70.89655172,848,0,183.3913043,611978.1506,201.0196078,428.4944102,2719,1,9886,353.0714286,3436,1,9621,437.3181818,700.5523254,1,0,0,936,744,2828.716348,2243.46469,54387.20102,4,24,50,0,0,0,183.3913043,0,0,774376,12,32,0,0.0,0,0,0
7039145,345,0,98.57142857,247,0,70.57142857,168.2022462,541472.6923,1712429.605,6232465,2,7038264,1173044.0,6232465,5,6971175,1161862.5,2675857.354,2,0,0,172,156,0.994438955,0.994438955,19043.6381,4,0,12,0,0,1,70.57142857,0,0,2410,2,20,186742,0.0,6232465,6232465,6
4389706,277,0,4.843137255,1448,0,1212.26362,157472.9606,5022.546911,106163.4046,3074284,0,4389013,14390.20656,3074645,0,4389226,7727.510563,131674.057,1,0,0,9800,18216,69.70854085,129.6214371,494680.6874,4,314,873,0,0,1,1212.26362,0,0,527934,52,32,0,0.0,0,0,0
1047,45,45,45.0,61,61,61.0,202483.2856,349.0,588.0331623,1028,8,11,11.0,11,11,8,8.0,0.0,8,0,0,16,16,1910.219675,1910.219675,76.8,0,0,0,0,0,1,61.0,0,0,202483,1,8,0,0.0,0,0,0
22944,1448,0,692.96,287,0,30.46153846,1561889.819,260.7272727,494.5886187,2051,1,21926,447.4693878,2051,1,22398,589.4210526,1049.523074,2,0,0,1608,1256,2179.218968,1699.790795,397267.5186,4,36,87,0,0,0,30.46153846,0,0,1691654,34,32,0,0.0,0,0,0
46405,66,0,6.394736842,1300,0,884.0779221,1477427.001,305.2960526,640.4516084,5719,1,45459,606.12,5956,1,45784,602.4210526,1001.742645,1,0,0,2440,2472,1637.754552,1659.303954,361100.8638,4,76,151,0,0,1,884.0779221,0,0,1521459,12,32,0,0.0,0,0,0
311,0,0,0.0,0,0,0.0,0.0,155.5,215.6675683,308,3,0,0.0,0,0,3,3.0,0.0,3,0,0,32,64,3215.434084,6430.868167,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
319,0,0,0.0,0,0,0.0,0.0,159.5,218.4959954,314,5,0,0.0,0,0,5,5.0,0.0,5,0,0,32,64,3134.796238,6269.592476,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
305,0,0,0.0,0,0,0.0,0.0,152.5,210.010714,301,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,3278.688525,6557.377049,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
315,0,0,0.0,0,0,0.0,0.0,157.5,218.4959954,312,3,0,0.0,0,0,3,3.0,0.0,3,0,0,32,64,3174.603175,6349.206349,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
339,0,0,0.0,0,0,0.0,0.0,169.5,236.8807717,337,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2949.852507,5899.705015,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
1004340,241,0,94.8,1448,0,614.9333333,10128.04429,41847.5,204008.9719,999639,3,1002696,111410.6667,999639,3,1003726,71694.71429,267336.6737,3,0,0,328,488,9.956787542,14.93518131,332648.5046,4,10,23,0,0,1,614.9333333,0,0,10140,4,32,0,0.0,0,0,0
4972,114,114,114.0,52,52,52.0,133547.8681,710.2857143,938.1278723,2271,4,3841,1280.333333,3826,4,3414,1138.0,1957.217413,8,0,0,32,32,804.5052293,804.5052293,1067.777778,0,0,0,0,0,1,52.0,0,0,133547,3,8,0,0.0,0,0,0
287724,176,0,50.28571429,693,0,277.2,6040.511045,26156.72727,31315.19314,74579,2,286879,47813.16667,135595,4,253749,63437.25,84438.66302,2,0,0,172,116,24.32887072,17.3777648,65841.0641,4,2,10,0,0,0,277.2,0,0,28482,2,20,0,0.0,0,0,3
69582,0,0,0.0,0,0,0.0,0.0,17395.5,34345.02726,68911,6,68920,34460.0,68911,9,6,6.0,0.0,6,0,0,60,40,43.1145986,28.74306574,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,0
350,0,0,0.0,0,0,0.0,0.0,175.0,244.6589463,348,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2857.142857,5714.285714,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
321,0,0,0.0,0,0,0.0,0.0,160.5,224.1528496,319,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,3115.264798,6230.529595,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
5,4,4,4.0,0,0,0.0,1600000.0,5.0,0.0,5,5,5,5.0,5,5,0,0.0,0.0,0,0,0,16,0,400000.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,0
330,0,0,0.0,0,0,0.0,0.0,165.0,229.1025971,327,3,0,0.0,0,0,3,3.0,0.0,3,0,0,32,64,3030.30303,6060.606061,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
1093,37,37,37.0,53,53,53.0,164684.355,364.3333333,614.591192,1074,8,11,11.0,11,11,8,8.0,0.0,8,0,0,16,16,1829.826167,1829.826167,76.8,0,0,0,0,0,1,53.0,0,0,164684,1,8,0,0.0,0,0,0
504249,68,0,19.42857143,0,0,0.0,269.7080212,56027.66667,96575.86607,297004,6,504095,84015.83333,297004,6,442818,221409.0,313109.7111,7,0,0,172,76,13.8820305,5.949441645,756.6545455,4,0,8,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,5
341,0,0,0.0,0,0,0.0,0.0,170.5,238.2949853,339,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2932.55132,5865.102639,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
12455,66,0,12.36842105,1329,0,547.1794872,1751103.974,163.8815789,295.4705611,1773,1,10333,279.2702703,1291,1,11930,313.9473684,492.114519,1,0,0,1224,1256,3050.983541,3131.272581,276524.2398,4,38,75,0,0,1,547.1794872,0,0,1945237,12,32,0,0.0,0,0,0
1752,116,88,102.0,72,24,48.0,342465.7534,250.2857143,397.8482601,1073,3,1323,441.0,1316,3,675,225.0,381.0524898,4,0,0,32,32,2283.105023,2283.105023,1133.777778,0,0,0,0,0,1,48.0,0,0,342465,3,8,0,0.0,0,0,0
714485,137,0,59.75,189,0,54.0,1198.06574,51034.64286,77109.55561,262133,2,651074,93010.57143,486387,7,662078,110346.3333,147825.9411,2,0,0,192,156,11.19687607,9.797266563,5599.466667,4,0,13,0,0,0,54.0,0,0,1759,4,20,0,0.0,0,0,5
49698,66,0,9.791666667,1300,0,649.1489362,623365.1254,528.7021277,1135.476527,5843,0,47620,1013.191489,6615,1,49173,1068.978261,1838.169119,0,0,0,1544,1512,965.8336352,945.7121011,294764.9667,4,46,93,0,0,0,649.1489362,0,0,700587,12,32,0,0.0,0,0,0
4450,964,0,206.5,192,0,100.8,1082247.191,148.3333333,201.814926,876,2,3842,256.1333333,1055,3,3929,280.6428571,380.2476131,2,0,0,520,488,3595.505618,3370.786517,50842.58065,4,24,29,0,0,0,100.8,0,0,1512087,12,32,0,0.0,0,0,0
1013,37,37,37.0,53,53,53.0,177690.0296,337.6666667,571.8656602,998,7,8,8.0,8,8,7,7.0,0.0,7,0,0,16,16,1974.333662,1974.333662,76.8,0,0,0,0,0,1,53.0,0,0,177690,1,8,0,0.0,0,0,0
323,0,0,0.0,0,0,0.0,0.0,161.5,219.9102089,317,6,0,0.0,0,0,6,6.0,0.0,6,0,0,32,64,3095.975232,6191.950464,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
462212,1448,0,690.24,287,0,30.46153846,77237.28506,5252.409091,17627.43585,74145,1,456540,9317.142857,74991,1,461738,12151.0,26466.04913,1,0,0,1608,1256,108.1754693,84.37686603,394664.9438,4,36,87,0,0,0,30.46153846,0,0,77536,34,32,0,0.0,0,0,0
589767,0,0,0.0,1460,0,475.1428571,5639.515266,53615.18182,138735.9955,467484,4,588805,147201.25,515068,5,534294,89049.0,195244.0488,4,0,0,132,156,8.477924333,11.86909407,291222.8077,4,0,10,0,0,1,475.1428571,0,0,2588326,0,20,0,0.0,0,0,4
331,0,0,0.0,0,0,0.0,0.0,165.5,231.2239174,329,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,3021.148036,6042.296073,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
237857,0,0,0.0,757,0,302.8,6365.168988,29732.125,83711.08814,236906,3,639,213.0,633,3,237350,59337.5,118464.4209,3,0,0,136,168,16.81682692,21.02103365,101875.3778,4,2,7,0,0,1,302.8,0,0,0,0,32,0,0.0,0,0,0
323,0,0,0.0,0,0,0.0,0.0,161.5,222.7386361,319,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,3095.975232,6191.950464,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
342,0,0,0.0,0,0,0.0,0.0,171.0,236.1736649,338,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,2923.976608,5847.953216,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
364,0,0,0.0,0,0,0.0,0.0,182.0,254.5584412,362,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2747.252747,5494.505495,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
1099,45,45,45.0,61,61,61.0,192902.6388,366.3333333,624.9978667,1088,1,10,10.0,10,10,1,1.0,0.0,1,0,0,16,16,1819.836215,1819.836215,76.8,0,0,0,0,0,1,61.0,0,0,192902,1,8,0,0.0,0,0,0
1155440,277,0,7.012658228,1448,0,1195.85489,329046.9432,2437.637131,30305.95638,658943,1,1151495,7334.363057,659037,1,1154975,3654.984177,37115.03935,1,0,0,5064,10152,136.7444437,274.3543585,492844.8895,4,176,473,0,0,2,1195.85489,0,0,331078,30,32,0,0.0,0,0,0
1005310,241,0,79.0,1448,0,614.9333333,10118.27198,38665.76923,195968.4729,999479,1,1003749,91249.90909,999479,1,1004851,71775.07143,267352.7143,1,0,0,392,488,11.93661657,14.92077071,318535.9153,4,10,25,0,0,1,614.9333333,0,0,10130,4,32,0,0.0,0,0,0
330,0,0,0.0,0,0,0.0,0.0,165.0,226.27417,325,5,0,0.0,0,0,5,5.0,0.0,5,0,0,32,64,3030.30303,6060.606061,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
3554,163,0,43.2,776,0,180.8888889,579628.5875,197.4444444,257.7906634,761,2,2453,272.5555556,773,3,2972,371.5,441.1261562,2,0,0,328,296,2813.731007,2532.357907,55314.52632,4,12,17,0,0,0,180.8888889,0,0,928346,6,32,0,0.0,0,0,0
376,0,0,0.0,0,0,0.0,0.0,188.0,264.4579362,375,1,0,0.0,0,0,1,1.0,0.0,1,0,0,32,64,2659.574468,5319.148936,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
5005,114,114,114.0,52,48,50.0,131068.9311,715.0,959.3056517,2344,4,3958,1319.333333,3943,4,3404,1134.666667,1949.711859,9,0,0,32,32,799.2007992,799.2007992,1139.777778,0,0,0,0,0,1,50.0,0,0,131068,3,8,0,0.0,0,0,0
355,0,0,0.0,0,0,0.0,0.0,177.5,248.1944802,353,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2816.901408,5633.802817,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
61123,120,88,104.0,72,24,48.0,9947.155735,8731.857143,15390.34977,42052,4,19067,6355.666667,19049,7,49969,16656.33333,28836.62543,4,0,0,32,32,65.44181405,65.44181405,1216.0,0,0,0,0,0,1,48.0,0,0,9947,3,8,0,0.0,0,0,0
24295,0,0,0.0,0,0,0.0,0.0,6073.75,8005.048423,16885,4,7406,3703.0,7396,10,4,4.0,0.0,4,0,0,60,40,123.482198,82.32146532,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,4
4927674,277,0,4.18018018,1448,0,1228.261988,213492.2075,3796.359014,82574.75885,2929895,1,4922249,11111.17156,2930317,1,4927222,5769.580796,101818.3677,1,0,0,14216,27368,90.10336317,173.5098548,492039.9763,4,468,1297,0,0,1,1228.261988,0,0,528336,74,32,0,0.0,0,0,0
62749,0,0,0.0,0,0,0.0,0.0,15687.25,22445.36349,47615,8,15126,7563.0,15118,8,8,8.0,0.0,8,0,0,60,40,47.80952685,31.8730179,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,5
365,0,0,0.0,0,0,0.0,0.0,182.5,252.4371209,361,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,2739.726027,5479.452055,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
4603,114,114,114.0,52,48,50.0,142515.7506,657.5714286,869.6019889,2055,2,3600,1200.0,3595,2,3071,1023.666667,1761.787823,3,0,0,32,32,868.9984793,868.9984793,1139.777778,0,0,0,0,0,1,50.0,0,0,142515,3,8,0,0.0,0,0,0
312,0,0,0.0,0,0,0.0,0.0,156.0,214.9604615,308,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,3205.128205,6410.25641,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
67475,66,0,9.869565217,1300,0,632.3829787,447217.488,733.423913,1564.142508,5565,1,62317,1384.822222,5778,1,66930,1455.0,2170.677611,1,0,0,1480,1512,681.7339755,696.5542794,298581.7415,4,46,91,0,0,1,632.3829787,0,0,492926,12,32,0,0.0,0,0,0
22422,66,0,8.103448276,1300,0,725.4915254,1929979.484,193.2931034,330.0735101,1882,0,21449,376.2982456,2133,1,21825,376.2931034,558.5748158,0,0,0,1864,1896,2586.745161,2631.344216,328341.772,4,58,115,0,0,1,725.4915254,0,0,2052651,12,32,0,0.0,0,0,0
987,37,37,37.0,53,53,53.0,182370.8207,329.0,563.7845333,980,2,5,5.0,5,5,2,2.0,0.0,2,0,0,16,16,2026.342452,2026.342452,76.8,0,0,0,0,0,1,53.0,0,0,182370,1,8,0,0.0,0,0,0
20988,0,0,0.0,0,0,0.0,0.0,5247.0,7192.652223,15250,7,5731,2865.5,5724,7,7,7.0,0.0,7,0,0,60,40,142.9388222,95.29254812,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,7
1742,112,88,100.0,72,24,48.0,339839.2652,248.8571429,390.659028,1057,2,1331,443.6666667,1320,4,681,227.0,383.6652186,2,0,0,32,32,2296.211251,2296.211251,1057.777778,0,0,0,0,0,1,48.0,0,0,339839,3,8,0,0.0,0,0,0
6112,856,0,193.0,192,0,100.8,752617.801,203.7333333,366.3554834,1823,3,3899,259.9333333,1064,3,5552,396.5714286,584.9605791,3,0,0,520,488,2617.801047,2454.188482,40211.54839,4,24,29,0,0,0,100.8,0,0,977891,12,32,0,0.0,0,0,0
388,0,0,0.0,0,0,0.0,0.0,194.0,267.2863633,383,5,0,0.0,0,0,5,5.0,0.0,5,0,0,32,64,2577.319588,5154.639175,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
337,0,0,0.0,0,0,0.0,0.0,168.5,234.0523446,334,3,0,0.0,0,0,3,3.0,0.0,3,0,0,32,64,2967.35905,5934.718101,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
21135,66,0,8.703703704,1300,0,714.3272727,1881145.02,195.6944444,314.2576614,1552,0,19395,365.9433962,1811,0,20546,380.4814815,529.2704392,0,0,0,1736,1768,2555.003549,2602.318429,316470.5601,4,54,107,0,0,1,714.3272727,0,0,2075810,12,32,0,0.0,0,0,0
1044,45,45,45.0,61,61,61.0,203065.1341,348.0,588.8981236,1028,7,9,9.0,9,9,7,7.0,0.0,7,0,0,16,16,1915.708812,1915.708812,76.8,0,0,0,0,0,1,61.0,0,0,203065,1,8,0,0.0,0,0,0
303,0,0,0.0,0,0,0.0,0.0,151.5,208.5965005,299,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,3300.330033,6600.660066,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
50496,66,0,8.379310345,1300,0,740.6779661,875039.6071,435.3103448,1185.03484,8886,1,47484,833.0526316,8938,1,50002,862.1034483,1701.761375,1,0,0,1864,1896,1148.60583,1168.409379,317780.0794,4,58,115,0,0,1,740.6779661,0,0,902952,12,32,0,0.0,0,0,0
309,0,0,0.0,0,0,0.0,0.0,154.5,215.6675683,307,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,3236.245955,6472.491909,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
1464557,1460,0,505.3333333,59,0,24.0,4255.211644,81364.27778,192875.7031,824720,1,1378607,125327.9091,978840,1,1358601,226433.5,351044.514,2,0,0,272,156,8.193603936,4.779602296,347874.7789,4,0,17,0,0,0,24.0,0,0,16938,8,20,0,0.0,0,0,3
338,0,0,0.0,0,0,0.0,0.0,169.0,236.1736649,336,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2958.579882,5917.159763,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
328,0,0,0.0,0,0,0.0,0.0,164.0,229.1025971,326,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,3048.780488,6097.560976,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
313,0,0,0.0,0,0,0.0,0.0,156.5,218.4959954,311,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,3194.888179,6389.776358,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
43497,66,0,5.170212766,1300,0,943.0105263,2070763.501,231.3670213,373.8886396,1880,0,42001,451.6236559,2155,1,42960,457.0212766,606.9772095,0,0,0,3016,3048,2161.068579,2184.058671,374439.9748,4,94,187,0,0,1,943.0105263,0,0,2131326,12,32,0,0.0,0,0,0
96448,0,0,0.0,0,0,0.0,0.0,24112.0,33948.79757,72021,4,72025,36012.5,72021,4,8,8.0,0.0,8,0,0,60,40,31.10484406,20.73656271,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,4
63465,0,0,0.0,0,0,0.0,0.0,15866.25,23354.76774,49476,2,13987,6993.5,13979,8,2,2.0,0.0,2,0,0,60,40,47.2701489,31.5134326,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,5
531302,194,0,64.66666667,0,0,0.0,730.2814595,66412.75,86988.82441,234104,6,297198,59439.6,151604,6,475107,237553.5,335941.482,7,0,0,152,76,11.29301226,5.64650613,6690.844444,4,0,7,0,0,0,0.0,0,0,0,2,20,0,0.0,0,0,4
347,0,0,0.0,0,0,0.0,0.0,173.5,239.7091988,343,4,0,0.0,0,0,4,4.0,0.0,4,0,0,32,64,2881.84438,5763.688761,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
415,0,0,0.0,0,0,0.0,0.0,207.5,284.9640328,409,6,0,0.0,0,0,6,6.0,0.0,6,0,0,32,64,2409.638554,4819.277108,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
344,0,0,0.0,0,0,0.0,0.0,172.0,240.4163056,342,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2906.976744,5813.953488,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
319,0,0,0.0,0,0,0.0,0.0,159.5,222.7386361,317,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,3134.796238,6269.592476,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
336,0,0,0.0,0,0,0.0,0.0,168.0,234.7594514,334,2,0,0.0,0,0,2,2.0,0.0,2,0,0,32,64,2976.190476,5952.380952,0.0,0,0,3,0,0,2,0.0,0,0,0,0,32,0,0.0,0,0,0
9,24,24,24.0,0,0,0.0,5333333.333,9.0,0.0,9,9,9,9.0,9,9,0,0.0,0.0,0,0,0,16,0,222222.2222,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,8,0,0.0,0,0,5
139911,270,0,38.4,1045,0,145.5238095,27331.66084,3497.775,9736.28109,50400,1,111058,5845.157895,50400,1,139223,6961.15,13288.6603,1,0,0,648,680,142.948017,150.0954178,57549.80256,4,20,39,0,0,1,145.5238095,0,0,27622,10,32,0,0.0,0,0,0
4135790,616,0,70.89655172,848,0,183.3913043,1517.001589,81093.92157,509286.5961,3642755,1,4135408,147693.1429,3643032,1,4135240,187965.4545,772379.752,2,0,0,936,744,7.011961439,5.561210796,54387.20102,4,24,50,0,0,0,183.3913043,0,0,12762,12,32,0,0.0,0,0,0
964,37,37,37.0,53,53,53.0,186721.9917,321.3333333,549.6456434,956,1,1,1.0,1,1,7,7.0,0.0,7,0,0,16,16,2074.688797,2074.688797,76.8,0,0,0,0,0,1,53.0,0,0,186721,1,8,0,0.0,0,0,0
56383,752,0,180.0,192,0,88.94117647,77895.81966,1761.96875,9185.275333,52087,2,3582,238.8,954,2,55820,3488.75,12963.62502,2,0,0,520,552,283.7734778,301.5093202,30484.87701,4,24,31,0,0,1,88.94117647,0,0,79631,12,32,0,0.0,0,0,0
385698,616,0,70.89655172,848,0,183.3913043,16266.61274,7562.705882,19591.5593,108682,2,385314,13761.21429,108900,2,385090,17504.09091,27268.31824,2,0,0,936,744,75.1883598,59.63214743,54387.20102,4,24,50,0,0,0,183.3913043,0,0,22766,12,32,0,0.0,0,0,0
152482,66,0,11.35,1300,0,537.0731707,147387.8884,1906.025,4680.790283,23665,1,128499,3294.846154,22477,1,151842,3796.05,6229.97754,1,0,0,1288,1320,262.326045,268.8841962,262393.3526,4,40,79,0,0,1,537.0731707,0,0,150649,12,32,0,0.0,0,0,0
58009,0,0,0.0,0,0,0.0,0.0,14502.25,16923.27615,32063,6,32072,16036.0,32063,9,6,6.0,0.0,6,0,0,60,40,51.71611302,34.47740868,0.0,0,0,5,0,0,0,0.0,0,0,0,0,20,0,0.0,0,0,7
2865540,274,0,11.65957447,1460,0,1261.010601,124728.3235,8709.848024,26770.98445,267250,1,2864726,62276.65217,359955,1,2774765,9839.592199,39871.14652,1,0,0,972,5676,16.40179512,98.75974511,387437.748,4,2,328,0,0,6,1261.010601,0,0,143450,2,20,0,0.0,0,0,4
