Flow Duration,Total Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Flow Bytes/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Min,Bwd PSH Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Idle Std,Idle Min,Label
1053,2,122,45,45.0,0.0,61,0.0,201329.5347,351.0,592.3622203,1035,8,10,10.0,0.0,10,10,8.0,8,0,0,16,16,1899.335233,1899.335233,51.4,76.8,0,0,0,0,0,1,45.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
17729,14,700,0,50.0,99.13316607,0,96.39551462,78966.66479,633.1785714,1260.268962,4506,0,17379,1336.846154,2185.015822,6237,1,1234.071429,0,0,0,456,488,789.6666479,846.0714084,46.66666667,8971.678161,1,4,0,12,0,1,50.0,0,0,0,5792,10136,6,0.0,0.0,0,0.0,0,0
100345,58,46358,0,8.379310345,18.83709255,0,620.8517184,466829.4384,865.0431034,1713.529286,5765,1,95376,1673.263158,2292.65158,6084,1,1721.241379,1,0,0,1864,1896,578.0058797,587.9714983,396.9830508,343669.5553,1,4,0,58,0,1,8.379310345,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
340,1,0,0,0.0,0.0,0,0.0,0.0,170.0,237.5878785,338,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2941.176471,5882.352941,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,30408,14480,0,0.0,0.0,0,0.0,0,0
18282,44,28898,0,10.31818182,19.98926773,0,642.4099615,1605513.62,207.75,363.7250525,1663,1,17403,404.7209302,618.6963762,2010,1,399.6363636,1,0,0,1416,1448,2406.738869,2461.437479,326.1333333,305227.3978,1,4,0,44,0,1,10.31818182,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
53463,88,82430,0,5.522727273,15.7618609,0,561.7578248,1550904.364,303.7670455,611.0361666,4743,0,52451,602.8850575,945.1301304,5024,0,601.8522727,0,0,0,2824,2856,1645.998167,1664.702692,465.8202247,370145.0296,1,4,0,88,0,1,5.522727273,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
197843,6,0,0,308.0,477.1515483,0,0.0,9340.73988,24730.375,29269.20316,63845,9,138085,27617.0,39517.63441,85312,9,66994.0,10,0,0,152,76,30.32707753,15.16353877,184.8,151782.4,1,4,0,0,0,0,308.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,5
161887,6,0,0,85.66666667,132.7142293,0,0.0,3175.054204,20235.875,24606.13116,54454,9,112649,22529.8,30862.5217,58161,11,73762.5,9,0,0,152,76,37.06288955,18.53144477,51.4,11742.04444,1,4,0,0,0,0,85.66666667,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
2,2,0,444,444.0,0.0,0,0.0,444000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0.0,0,0,0,16,0,1000000.0,0.0,444.0,0.0,0,0,0,0,0,0,444.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,8
651392,7,4482,0,51.71428571,88.3189566,0,659.9698767,7436.382393,50107.07692,75003.4749,233819,2,651130,108521.6667,120994.8368,241247,5,93108.0,2,0,0,172,156,10.74621733,10.74621733,322.9333333,284596.781,2,4,0,2,0,1,51.71428571,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,4
197483,84,78058,0,5.785714286,16.08941239,0,573.9445095,397725.3738,1189.656627,2776.437211,24681,0,185455,2234.39759,3590.323278,24905,1,2402.317073,0,0,0,2696,2664,425.3530684,420.2893414,467.5238095,381587.8677,1,4,0,82,0,0,5.785714286,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
3677,10,1628,0,43.2,65.29726896,0,337.5708979,560239.3255,204.2777778,268.8924573,818,1,2527,280.7777778,365.4756414,887,4,373.0,1,0,0,328,296,2719.608376,2447.647539,103.0,55314.52632,1,4,0,12,0,0,43.2,0,0,0,5792,10136,6,0.0,0.0,0,0.0,0,0
89126,3,0,0,0.0,0.0,0,0.0,0.0,22281.5,29117.49264,61274,7,27845,13922.5,19676.6604,27836,9,7.0,7,0,0,60,40,33.66021139,22.44014092,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
68668,3,0,0,0.0,0.0,0,0.0,0.0,17167.0,20789.978,42024,2,42030,21015.0,29711.21273,42024,6,2.0,2,0,0,60,40,43.68847207,29.12564805,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
449,1,0,0,0.0,0.0,0,0.0,0.0,224.5,310.4198769,444,5,0,0.0,0.0,0,0,5.0,5,0,0,32,64,2227.171492,4454.342984,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,33304,14480,0,0.0,0.0,0,0.0,0,0
25475,58,42164,0,8.379310345,18.83709255,0,613.8304765,1674190.383,219.612069,484.1402379,4125,1,24510,430.0,750.778025,4333,1,429.9137931,1,0,0,1864,1896,2276.741904,2315.996075,361.440678,312776.0776,1,4,0,58,0,1,8.379310345,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
1021,2,122,45,45.0,0.0,61,0.0,207639.569,340.3333333,573.8870388,1003,8,10,10.0,0.0,10,10,8.0,8,0,0,16,16,1958.863859,1958.863859,51.4,76.8,0,0,0,0,0,1,45.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
52985,3,0,0,0.0,0.0,0,0.0,0.0,13246.25,15286.68291,26703,8,26273,13136.5,18566.50275,26265,8,9.0,9,0,0,60,40,56.61979806,37.74653204,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,4
116318,96,90456,0,5.0625,15.16145563,0,548.9914283,781839.4402,612.2,1357.897644,6815,0,111386,1172.484211,1896.119413,7112,0,1232.117021,1,0,0,3080,3048,825.3236816,816.7265599,473.65625,373870.1954,1,4,0,94,0,0,5.0625,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
10436,36,14454,0,12.61111111,21.47460664,0,589.3069552,1428516.673,153.4705882,255.2690398,1253,1,8829,252.2571429,399.2980858,1552,1,309.4375,1,0,0,1160,1064,3449.597547,3162.131085,212.9714286,207112.8398,1,4,0,34,0,0,12.61111111,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
240926,6,0,0,36.33333333,56.28735796,0,0.0,904.8421507,30115.75,35314.90109,78643,3,168625,33725.0,60623.07076,139859,3,89857.0,7,0,0,152,76,24.9039124,12.4519562,21.8,2112.177778,1,4,0,0,0,0,36.33333333,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,4
342,1,0,0,0.0,0.0,0,0.0,0.0,171.0,239.002092,340,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2923.976608,5847.953216,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,7240,7240,0,0.0,0.0,0,0.0,0,0
465,1,0,0,0.0,0.0,0,0.0,0.0,232.5,325.9762261,463,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2150.537634,4301.075269,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,41992,13032,0,0.0,0.0,0,0.0,0,0
17043,34,14936,0,13.35294118,21.88382875,0,585.5717338,903010.0334,250.6323529,844.9618185,6696,0,10078,305.3939394,493.5419777,1990,0,487.5588235,1,0,0,1096,1128,1994.95394,2053.629056,219.8571429,212615.9503,1,4,0,34,0,1,13.35294118,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
26143,3,0,0,0.0,0.0,0,0.0,0.0,6535.75,12456.17369,25209,8,25219,12609.5,17818.38378,25209,10,8.0,8,0,0,60,40,114.7534713,76.5023142,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,5
17295,14,700,0,50.0,99.13316607,0,96.39551462,80948.25094,617.6785714,1241.973789,4526,1,16940,1303.076923,2117.996477,6041,2,1199.642857,1,0,0,456,488,809.4825094,867.3026886,46.66666667,8971.678161,1,4,0,12,0,1,50.0,0,0,0,5792,10136,6,0.0,0.0,0,0.0,0,0
631947,6,0,0,20.0,30.98386677,0,0.0,189.889342,63194.7,104304.9136,268406,5,118812,23762.4,32906.96617,66434,5,155198.75,6,0,0,152,116,9.494467099,7.912055916,10.0,545.4545455,1,4,0,0,0,0,20.0,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,7
10252,29,4218,0,70.89655172,166.0908411,0,292.2571625,611978.1506,201.0196078,428.4944102,2719,1,9886,353.0714286,725.8368314,3436,1,437.3181818,1,0,0,936,744,2828.716348,2243.46469,118.3773585,54387.20102,2,4,0,24,0,0,70.89655172,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
7039145,7,494,0,98.57142857,168.3427626,0,120.523659,168.2022462,541472.6923,1712429.605,6232465,2,7038264,1173044.0,2490201.373,6232465,5,1161862.5,2,0,0,172,156,0.994438955,0.994438955,78.93333333,19043.6381,2,4,0,0,0,1,98.57142857,7,690,7,16383,16383,2,186742.0,0.0,186742,0.0,6232465,6
4389706,306,689778,0,4.843137255,23.53041078,0,499.9237098,157472.9606,5022.546911,106163.4046,3074284,0,4389013,14390.20656,179587.9196,3074645,0,7727.510563,1,0,0,9800,18216,69.70854085,129.6214371,789.109589,494680.6874,1,4,0,314,0,1,4.843137255,306,1482,569,5792,43440,52,0.0,0.0,0,0.0,0,0
1047,2,122,45,45.0,0.0,61,0.0,202483.2856,349.0,588.0331623,1028,8,11,11.0,0.0,11,11,8.0,8,0,0,16,16,1910.219675,1910.219675,51.4,76.8,0,0,0,0,0,1,45.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
22944,50,1188,0,692.96,720.2172847,0,65.51570569,1561889.819,260.7272727,494.5886187,2051,1,21926,447.4693878,667.9533137,2051,1,589.4210526,2,0,0,1608,1256,2179.218968,1699.790795,398.1777778,397267.5186,1,4,0,36,0,0,692.96,0,0,0,5792,30408,34,0.0,0.0,0,0.0,0,0
46405,76,68074,0,6.394736842,16.80879052,0,579.9724305,1477427.001,305.2960526,640.4516084,5719,1,45459,606.12,974.281384,5956,1,602.4210526,1,0,0,2440,2472,1637.754552,1659.303954,445.1948052,361100.8638,1,4,0,76,0,1,6.394736842,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
311,1,0,0,0.0,0.0,0,0.0,0.0,155.5,215.6675683,308,3,0,0.0,0.0,0,0,3.0,3,0,0,32,64,3215.434084,6430.868167,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,10136,10136,0,0.0,0.0,0,0.0,0,0
319,1,0,0,0.0,0.0,0,0.0,0.0,159.5,218.4959954,314,5,0,0.0,0.0,0,0,5.0,5,0,0,32,64,3134.796238,6269.592476,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,28960,14480,0,0.0,0.0,0,0.0,0,0
305,1,0,0,0.0,0.0,0,0.0,0.0,152.5,210.010714,301,4,0,0.0,0.0,0,0,4.0,4,0,0,32,64,3278.688525,6557.377049,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,26064,20272,0,0.0,0.0,0,0.0,0,0
315,1,0,0,0.0,0.0,0,0.0,0.0,157.5,218.4959954,312,3,0,0.0,0.0,0,0,3.0,3,0,0,32,64,3174.603175,6349.206349,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,10136,10136,0,0.0,0.0,0,0.0,0,0
339,1,0,0,0.0,0.0,0,0.0,0.0,169.5,236.8807717,337,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2949.852507,5899.705015,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,56472,14480,0,0.0,0.0,0,0.0,0,0
1004340,10,9224,0,94.8,122.4153222,0,676.0667197,10128.04429,41847.5,204008.9719,999639,3,1002696,111410.6667,333086.2893,999639,3,71694.71429,3,0,0,328,488,9.956787542,14.93518131,391.2307692,332648.5046,1,4,0,10,0,1,94.8,0,0,0,5792,8688,4,0.0,0.0,0,0.0,0,0
4972,4,208,114,114.0,0.0,52,0.0,133547.8681,710.2857143,938.1278723,2271,4,3841,1280.333333,2204.614781,3826,4,1138.0,8,0,0,32,32,804.5052293,804.5052293,86.44444444,1067.777778,0,0,0,0,0,1,114.0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0
287724,7,1386,0,50.28571429,85.87920642,0,379.5717324,6040.511045,26156.72727,31315.19314,74579,2,286879,47813.16667,57483.12377,135595,4,63437.25,2,0,0,172,116,24.32887072,17.3777648,133.6923077,65841.0641,2,4,0,2,0,0,50.28571429,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,3
69582,3,0,0,0.0,0.0,0,0.0,0.0,17395.5,34345.02726,68911,6,68920,34460.0,48721.07144,68911,9,6.0,6,0,0,60,40,43.1145986,28.74306574,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,0
350,1,0,0,0.0,0.0,0,0.0,0.0,175.0,244.6589463,348,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2857.142857,5714.285714,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,10136,10136,0,0.0,0.0,0,0.0,0,0
321,1,0,0,0.0,0.0,0,0.0,0.0,160.5,224.1528496,319,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,3115.264798,6230.529595,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,14480,14480,0,0.0,0.0,0,0.0,0,0
5,2,0,4,4.0,0.0,0,0.0,1600000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0.0,0,0,0,16,0,400000.0,0.0,4.0,0.0,0,0,0,0,0,0,4.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
330,1,0,0,0.0,0.0,0,0.0,0.0,165.0,229.1025971,327,3,0,0.0,0.0,0,0,3.0,3,0,0,32,64,3030.30303,6060.606061,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,39096,14480,0,0.0,0.0,0,0.0,0,0
1093,2,106,37,37.0,0.0,53,0.0,164684.355,364.3333333,614.591192,1074,8,11,11.0,0.0,11,11,8.0,8,0,0,16,16,1829.826167,1829.826167,43.4,76.8,0,0,0,0,0,1,37.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
504249,7,0,0,19.42857143,33.18060248,0,0.0,269.7080212,56027.66667,96575.86607,297004,6,504095,84015.83333,116631.7575,297004,6,221409.0,7,0,0,172,76,13.8820305,5.949441645,12.36363636,756.6545455,2,4,0,0,0,0,19.42857143,0,0,0,16383,16383,2,0.0,0.0,0,0.0,0,5
341,1,0,0,0.0,0.0,0,0.0,0.0,170.5,238.2949853,339,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2932.55132,5865.102639,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,50680,47784,0,0.0,0.0,0,0.0,0,0
12455,38,21340,0,12.36842105,21.523615,0,642.5896158,1751103.974,163.8815789,295.4705611,1773,1,10333,279.2702703,419.8318876,1291,1,313.9473684,1,0,0,1224,1256,3050.983541,3131.272581,279.6153846,276524.2398,1,4,0,38,0,1,12.36842105,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
1752,4,192,88,102.0,16.16580754,24,27.71281292,342465.7534,250.2857143,397.8482601,1073,3,1323,441.0,757.7723933,1316,3,225.0,4,0,0,32,32,2283.105023,2283.105023,76.44444444,1133.777778,0,0,0,0,0,1,102.0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0
714485,8,378,0,59.75,65.23090854,0,92.22255689,1198.06574,51034.64286,77109.55561,262133,2,651074,93010.57143,177753.0947,486387,7,110346.3333,2,0,0,192,156,11.19687607,9.797266563,53.5,5599.466667,1,4,0,0,0,0,59.75,0,0,0,16383,16383,4,0.0,0.0,0,0.0,0,5
49698,48,30510,0,9.791666667,19.76022045,0,628.5194466,623365.1254,528.7021277,1135.476527,5843,0,47620,1013.191489,1812.939454,6615,1,1068.978261,0,0,0,1544,1512,965.8336352,945.7121011,322.7083333,294764.9667,1,4,0,46,0,0,9.791666667,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
4450,16,1512,0,206.5,304.1959895,0,74.74451724,1082247.191,148.3333333,201.814926,876,2,3842,256.1333333,320.8782294,1055,3,280.6428571,2,0,0,520,488,3595.505618,3370.786517,150.5,50842.58065,1,4,0,24,0,0,206.5,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
1013,2,106,37,37.0,0.0,53,0.0,177690.0296,337.6666667,571.8656602,998,7,8,8.0,0.0,8,8,7.0,7,0,0,16,16,1974.333662,1974.333662,43.4,76.8,0,0,0,0,0,1,37.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
323,1,0,0,0.0,0.0,0,0.0,0.0,161.5,219.9102089,317,6,0,0.0,0.0,0,0,6.0,6,0,0,32,64,3095.975232,6191.950464,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,27512,14480,0,0.0,0.0,0,0.0,0,0
462212,50,1188,0,690.24,718.0660125,0,65.51570569,77237.28506,5252.409091,17627.43585,74145,1,456540,9317.142857,23309.07021,74991,1,12151.0,1,0,0,1608,1256,108.1754693,84.37686603,396.6666667,394664.9438,1,4,0,36,0,0,690.24,0,0,0,5792,30408,34,0.0,0.0,0,0.0,0,0
589767,5,3326,0,0.0,0.0,0,678.8830112,5639.515266,53615.18182,138735.9955,467484,4,588805,147201.25,247694.5268,515068,5,89049.0,4,0,0,132,156,8.477924333,11.86909407,255.8461538,291222.8077,2,4,0,0,0,1,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,4
331,1,0,0,0.0,0.0,0,0.0,0.0,165.5,231.2239174,329,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,3021.148036,6042.296073,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,7240,5792,0,0.0,0.0,0,0.0,0,0
237857,4,1514,0,0.0,0.0,0,414.625976,6365.168988,29732.125,83711.08814,236906,3,639,213.0,363.7306696,633,3,59337.5,3,0,0,136,168,16.81682692,21.02103365,151.4,101875.3778,1,4,0,2,0,1,0.0,0,0,0,5792,5792,0,0.0,0.0,0,0.0,0,0
323,1,0,0,0.0,0.0,0,0.0,0.0,161.5,222.7386361,319,4,0,0.0,0.0,0,0,4.0,4,0,0,32,64,3095.975232,6191.950464,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,7240,5792,0,0.0,0.0,0,0.0,0,0
342,1,0,0,0.0,0.0,0,0.0,0.0,171.0,236.1736649,338,4,0,0.0,0.0,0,0,4.0,4,0,0,32,64,2923.976608,5847.953216,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,7240,5792,0,0.0,0.0,0,0.0,0,0
364,1,0,0,0.0,0.0,0,0.0,0.0,182.0,254.5584412,362,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2747.252747,5494.505495,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,11584,8688,0,0.0,0.0,0,0.0,0,0
1099,2,122,45,45.0,0.0,61,0.0,192902.6388,366.3333333,624.9978667,1088,1,10,10.0,0.0,10,10,1.0,1,0,0,16,16,1819.836215,1819.836215,51.4,76.8,0,0,0,0,0,1,45.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
1155440,158,379086,0,7.012658228,32.11464085,0,516.4109201,329046.9432,2437.637131,30305.95638,658943,1,1151495,7334.363057,52623.63431,659037,1,3654.984177,1,0,0,5064,10152,136.7444437,274.3543585,798.7268908,492844.8895,1,4,0,176,0,2,7.012658228,0,0,0,5792,27512,30,0.0,0.0,0,0.0,0,0
1005310,12,9224,0,79.0,116.7156607,0,676.0667197,10118.27198,38665.76923,195968.4729,999479,1,1003749,91249.90909,301226.7429,999479,1,71775.07143,1,0,0,392,488,11.93661657,14.92077071,363.2857143,318535.9153,1,4,0,10,0,1,79.0,0,0,0,5792,8688,4,0.0,0.0,0,0.0,0,0
330,1,0,0,0.0,0.0,0,0.0,0.0,165.0,226.27417,325,5,0,0.0,0.0,0,0,5.0,5,0,0,32,64,3030.30303,6060.606061,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,23168,14480,0,0.0,0.0,0,0.0,0,0
3554,10,1628,0,43.2,65.29726896,0,337.5708979,579628.5875,197.4444444,257.7906634,761,2,2453,272.5555556,348.3238834,773,3,371.5,2,0,0,328,296,2813.731007,2532.357907,103.0,55314.52632,1,4,0,12,0,0,43.2,0,0,0,5792,10136,6,0.0,0.0,0,0.0,0,0
376,1,0,0,0.0,0.0,0,0.0,0.0,188.0,264.4579362,375,1,0,0.0,0.0,0,0,1.0,1,0,0,32,64,2659.574468,5319.148936,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,8688,8688,0,0.0,0.0,0,0.0,0,0
5005,4,200,114,114.0,0.0,48,2.309401077,131068.9311,715.0,959.3056517,2344,4,3958,1319.333333,2272.16468,3943,4,1134.666667,9,0,0,32,32,799.2007992,799.2007992,85.55555556,1139.777778,0,0,0,0,0,1,114.0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0
355,1,0,0,0.0,0.0,0,0.0,0.0,177.5,248.1944802,353,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,2816.901408,5633.802817,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,43440,14480,0,0.0,0.0,0,0.0,0,0
61123,4,192,88,104.0,18.47520861,24,27.71281292,9947.155735,8731.857143,15390.34977,42052,4,19067,6355.666667,10992.74931,19049,7,16656.33333,4,0,0,32,32,65.44181405,65.44181405,77.33333333,1216.0,0,0,0,0,0,1,104.0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0
24295,3,0,0,0.0,0.0,0,0.0,0.0,6073.75,8005.048423,16885,4,7406,3703.0,5222.690686,7396,10,4.0,4,0,0,60,40,123.482198,82.32146532,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,4
4927674,444,1050164,0,4.18018018,19.85554977,0,484.4709533,213492.2075,3796.359014,82574.75885,2929895,1,4922249,11111.17156,141216.6544,2930317,1,5769.580796,1,0,0,14216,27368,90.10336317,173.5098548,809.2461538,492039.9763,1,4,0,468,0,1,4.18018018,444,1856,855,5792,59368,74,0.0,0.0,0,0.0,0,0
62749,3,0,0,0.0,0.0,0,0.0,0.0,15687.25,22445.36349,47615,8,15126,7563.0,10684.38346,15118,8,8.0,8,0,0,60,40,47.80952685,31.8730179,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,5
365,1,0,0,0.0,0.0,0,0.0,0.0,182.5,252.4371209,361,4,0,0.0,0.0,0,0,4.0,4,0,0,32,64,2739.726027,5479.452055,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,65160,65160,0,0.0,0.0,0,0.0,0,0
4603,4,200,114,114.0,0.0,48,2.309401077,142515.7506,657.5714286,869.6019889,2055,2,3600,1200.0,2074.130902,3595,2,1023.666667,3,0,0,32,32,868.9984793,868.9984793,85.55555556,1139.777778,0,0,0,0,0,1,114.0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0
312,1,0,0,0.0,0.0,0,0.0,0.0,156.0,214.9604615,308,4,0,0.0,0.0,0,0,4.0,4,0,0,32,64,3205.128205,6410.25641,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,7240,5792,0,0.0,0.0,0,0.0,0,0
67475,46,29722,0,9.869565217,19.65548687,0,636.5273843,447217.488,733.423913,1564.142508,5565,1,62317,1384.822222,2093.157481,5778,1,1455.0,1,0,0,1480,1512,681.7339755,696.5542794,321.0212766,298581.7415,1,4,0,46,0,1,9.869565217,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
22422,58,42804,0,8.103448276,18.32713419,0,632.5770601,1929979.484,193.2931034,330.0735101,1882,0,21449,376.2982456,548.7952703,2133,1,376.2931034,0,0,0,1864,1896,2586.745161,2631.344216,366.7288136,328341.772,1,4,0,58,0,1,8.103448276,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
987,2,106,37,37.0,0.0,53,0.0,182370.8207,329.0,563.7845333,980,2,5,5.0,0.0,5,5,2.0,2,0,0,16,16,2026.342452,2026.342452,43.4,76.8,0,0,0,0,0,1,37.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
20988,3,0,0,0.0,0.0,0,0.0,0.0,5247.0,7192.652223,15250,7,5731,2865.5,4042.529468,5724,7,7.0,7,0,0,60,40,142.9388222,95.29254812,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0,16383,16383,0,0.0,0.0,0,0.0,0,7
1742,4,192,88,100.0,13.85640646,24,27.71281292,339839.2652,248.8571429,390.659028,1057,2,1331,443.6666667,758.9284112,1320,4,227.0,2,0,0,32,32,2296.211251,2296.211251,75.55555556,1057.777778,0,0,0,0,0,1,100.0,0,0,0,0,0,3,0.0,0.0,0,0.0,0,0
6112,16,1512,0,193.0,268.4771871,0,74.74451724,752617.801,203.7333333,366.3554834,1823,3,3899,259.9333333,327.606355,1064,3,396.5714286,3,0,0,520,488,2617.801047,2454.188482,143.75,40211.54839,1,4,0,24,0,0,193.0,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
388,1,0,0,0.0,0.0,0,0.0,0.0,194.0,267.2863633,383,5,0,0.0,0.0,0,0,5.0,5,0,0,32,64,2577.319588,5154.639175,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,11584,8688,0,0.0,0.0,0,0.0,0,0
337,1,0,0,0.0,0.0,0,0.0,0.0,168.5,234.0523446,334,3,0,0.0,0.0,0,0,3.0,3,0,0,32,64,2967.35905,5934.718101,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,28960,14480,0,0.0,0.0,0,0.0,0,0
21135,54,39288,0,8.703703704,18.86559175,0,620.3021084,1881145.02,195.6944444,314.2576614,1552,0,19395,365.9433962,512.1450146,1811,0,380.4814815,0,0,0,1736,1768,2555.003549,2602.318429,361.4363636,316470.5601,1,4,0,54,0,1,8.703703704,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
1044,2,122,45,45.0,0.0,61,0.0,203065.1341,348.0,588.8981236,1028,7,9,9.0,0.0,9,9,7.0,7,0,0,16,16,1915.708812,1915.708812,51.4,76.8,0,0,0,0,0,1,45.0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0
303,1,0,0,0.0,0.0,0,0.0,0.0,151.5,208.5965005,299,4,0,0.0,0.0,0,0,4.0,4,0,0,32,64,3300.330033,6600.660066,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,7240,5792,0,0.0,0.0,0,0.0,0,0
50496,58,43700,0,8.379310345,18.83709255,0,606.4897429,875039.6071,435.3103448,1185.03484,8886,1,47484,833.0526316,1654.423113,8938,1,862.1034483,1,0,0,1864,1896,1148.60583,1168.409379,374.4576271,317780.0794,1,4,0,58,0,1,8.379310345,0,0,0,5792,14480,12,0.0,0.0,0,0.0,0,0
309,1,0,0,0.0,0.0,0,0.0,0.0,154.5,215.6675683,307,2,0,0.0,0.0,0,0,2.0,2,0,0,32,64,3236.245955,6472.491909,0.0,0.0,1,0,0,0,0,2,0.0,0,0,0,10136,10136,0,0.0,0.0,0,0.0,0,0
