TotalLengthofFwdPacket,TotalLengthofBwdPacket,FwdPacketLengthMin,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytess,FlowIATMax,FwdIATMin,BwdIATTotal,BwdIATMax,BwdIATMin,FwdURGFlags,FwdPacketss,BwdPacketss,PacketLengthMean,PacketLengthVariance,SYNFlagCount,RSTFlagCount,ECEFlagCount,DownUpRatio,FwdPacketBulkAvg,FwdBulkRateAvg,BwdBytesBulkAvg,BwdBulkRateAvg,SubflowBwdPackets,SubflowBwdBytes,BwdInitWinBytes,FwdActDataPkts,ActiveStd,ActiveMax,IdleMean,IdleStd,IdleMin,Label
0,3326,0,0,475.1428571,678.8830112,5639.515266,467484,5,534294,485741,4,0,8.477924333,11.86909407,255.8461538,291222.8077,4,0,0,1,0,0,3326,2588326,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,329,0,2,2,2,0,3021.148036,6042.296073,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
0,1514,0,0,302.8,414.625976,6365.168988,236906,3,237350,237034,3,0,16.81682692,21.02103365,151.4,101875.3778,4,0,0,1,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,4,4,4,0,3095.975232,6191.950464,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,338,0,4,4,4,0,2923.976608,5847.953216,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,362,0,2,2,2,0,2747.252747,5494.505495,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
90,122,45,61,61,0,192902.6388,1088,10,1,1,1,0,1819.836215,1819.836215,51.4,76.8,0,0,0,1,0,0,212,192902,0,0,0,1,0,0,0,0,0,0
1108,379086,0,0,1195.85489,516.4109201,329046.9432,658943,1,1154975,659331,1,0,136.7444437,274.3543585,798.7268908,492844.8895,4,0,0,2,0,0,380194,331078,0,0,27512,30,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,10118.27198,999479,1,1004851,1000663,1,0,11.93661657,14.92077071,363.2857143,318535.9153,4,0,0,1,0,0,10172,10130,0,0,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,325,0,5,5,5,0,3030.30303,6060.606061,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
432,1628,0,0,180.8888889,337.5708979,579628.5875,761,3,2972,1045,2,0,2813.731007,2532.357907,103,55314.52632,4,0,0,0,0,0,2060,928346,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,375,0,1,1,1,0,2659.574468,5319.148936,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
456,200,114,48,50,2.309401077,131068.9311,2344,4,3404,3386,9,0,799.2007992,799.2007992,85.55555556,1139.777778,0,0,0,1,0,0,656,131068,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,353,0,2,2,2,0,2816.901408,5633.802817,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
416,192,88,24,48,27.71281292,9947.155735,42052,7,49969,49954,4,0,65.44181405,65.44181405,77.33333333,1216,0,0,0,1,0,0,608,9947,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,16885,10,4,4,4,0,123.482198,82.32146532,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
1856,1050164,0,0,1228.261988,484.4709533,213492.2075,2929895,1,4927222,2931055,1,0,90.10336317,173.5098548,809.2461538,492039.9763,4,0,0,1,0,0,526010,528336,855,1050164,59368,74,0,0,0,0,0,0
0,0,0,0,0,0,0,47615,8,8,8,8,0,47.80952685,31.8730179,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,361,0,4,4,4,0,2739.726027,5479.452055,0,0,0,0,0,2,0,0,0,0,0,0,65160,0,0,0,0,0,0,0
456,200,114,48,50,2.309401077,142515.7506,2055,2,3071,3058,3,0,868.9984793,868.9984793,85.55555556,1139.777778,0,0,0,1,0,0,656,142515,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,308,0,4,4,4,0,3205.128205,6410.25641,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
454,29722,0,0,632.3829787,636.5273843,447217.488,5565,1,66930,6001,1,0,681.7339755,696.5542794,321.0212766,298581.7415,4,0,0,1,0,0,30176,492926,0,0,14480,12,0,0,0,0,0,0
470,42804,0,0,725.4915254,632.5770601,1929979.484,1882,1,21825,2097,0,0,2586.745161,2631.344216,366.7288136,328341.772,4,0,0,1,0,0,43274,2052651,0,0,14480,12,0,0,0,0,0,0
74,106,37,53,53,0,182370.8207,980,5,2,2,2,0,2026.342452,2026.342452,43.4,76.8,0,0,0,1,0,0,180,182370,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,15250,7,7,7,7,0,142.9388222,95.29254812,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
400,192,88,24,48,27.71281292,339839.2652,1057,4,681,670,2,0,2296.211251,2296.211251,75.55555556,1057.777778,0,0,0,1,0,0,592,339839,0,0,0,3,0,0,0,0,0,0
3088,1512,0,0,100.8,74.74451724,752617.801,1823,3,5552,1966,3,0,2617.801047,2454.188482,143.75,40211.54839,4,0,0,0,0,0,4600,977891,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,383,0,5,5,5,0,2577.319588,5154.639175,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,334,0,3,3,3,0,2967.35905,5934.718101,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
470,39288,0,0,714.3272727,620.3021084,1881145.02,1552,0,20546,2071,0,0,2555.003549,2602.318429,361.4363636,316470.5601,4,0,0,1,0,0,39758,2075810,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,203065.1341,1028,9,7,7,7,0,1915.708812,1915.708812,51.4,76.8,0,0,0,1,0,0,212,203065,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,299,0,4,4,4,0,3300.330033,6600.660066,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
486,43700,0,0,740.6779661,606.4897429,875039.6071,8886,1,50002,9039,1,0,1148.60583,1168.409379,374.4576271,317780.0794,4,0,0,1,0,0,44186,902952,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,307,0,2,2,2,0,3236.245955,6472.491909,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
6064,168,0,0,24,26.39444386,4255.211644,824720,1,1358601,904724,2,0,8.193603936,4.779602296,311.6,347874.7789,4,0,0,0,0,0,6232,16938,0,0,16383,8,0,0,0,0,0,1
0,0,0,0,0,0,0,336,0,2,2,2,0,2958.579882,5917.159763,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,326,0,2,2,2,0,3048.780488,6097.560976,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,311,0,2,2,2,0,3194.888179,6389.776358,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
486,89586,0,0,943.0105263,555.0937528,2070763.501,1880,1,42960,2074,0,0,2161.068579,2184.058671,474.0631579,374439.9748,4,0,0,1,0,0,90072,2131326,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,72021,4,8,8,8,0,31.10484406,20.73656271,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,49476,8,2,2,2,0,47.2701489,31.5134326,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
388,0,0,0,0,0,730.2814595,234104,6,475107,475100,7,0,11.29301226,5.64650613,38.8,6690.844444,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,343,0,4,4,4,0,2881.84438,5763.688761,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,409,0,6,6,6,0,2409.638554,4819.277108,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,342,0,2,2,2,0,2906.976744,5813.953488,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
0,0,0,0,0,0,0,317,0,2,2,2,0,3134.796238,6269.592476,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,334,0,2,2,2,0,2976.190476,5952.380952,0,0,0,0,0,2,0,0,0,0,0,0,47784,0,0,0,0,0,0,0
48,0,24,0,0,0,5333333.333,9,9,0,0,0,0,222222.2222,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
768,3056,0,0,145.5238095,324.7740167,27331.66084,50400,1,139223,51350,1,0,142.948017,150.0954178,91.04761905,57549.80256,4,0,0,1,0,0,3824,27622,0,0,13032,10,0,0,0,0,0,0
2056,4218,0,0,183.3913043,292.2571625,1517.001589,3642755,1,4135240,3642887,2,0,7.011961439,5.561210796,118.3773585,54387.20102,4,0,0,0,0,0,6274,12762,23,4218,14480,12,0,0,0,0,0,0
74,106,37,53,53,0,186721.9917,956,1,7,7,7,0,2074.688797,2074.688797,43.4,76.8,0,0,0,1,0,0,180,186721,0,0,0,1,0,0,0,0,0,0
2880,1512,0,0,88.94117647,77.51811932,77895.81966,52087,2,55820,52087,2,0,283.7734778,301.5093202,129.1764706,30484.87701,4,0,0,1,0,0,4392,79631,0,0,14480,12,0,0,0,0,0,0
2056,4218,0,0,183.3913043,292.2571625,16266.61274,108682,2,385090,108837,2,0,75.1883598,59.63214743,118.3773585,54387.20102,4,0,0,0,0,0,6274,22766,0,0,14480,12,0,0,0,0,0,0
454,22020,0,0,537.0731707,623.8021477,147387.8884,23665,1,151842,23980,1,0,262.326045,268.8841962,274.0731707,262393.3526,4,0,0,1,0,0,22474,150649,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,32063,9,6,6,6,0,51.71611302,34.47740868,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
548,356866,0,0,1261.010601,475.0078348,124728.3235,267250,1,2774765,406858,1,0,16.40179512,98.75974511,1079.800604,387437.748,4,0,0,6,0,0,357414,143450,0,0,16383,2,0,0,0,0,0,1
700,700,0,0,46.66666667,96.39551462,2753.87805,105203,4,507836,148173,1,0,27.5387805,29.50583625,46.66666667,8971.678161,4,0,0,1,0,0,1400,3173,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,3,3,3,0,3105.590062,6211.180124,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
90,122,45,61,61,0,155539.2517,1351,9,3,3,3,0,1467.351431,1467.351431,51.4,76.8,0,0,0,1,0,0,212,155539,0,0,0,1,0,0,0,0,0,0
486,63436,0,0,823.8441558,617.1318435,1195183.516,3778,1,52935,4044,1,0,1421.012284,1439.709814,415.0779221,357501.9285,4,0,0,1,0,0,63922,1224817,0,0,14480,12,0,0,0,0,0,0
1856,1050164,0,0,1228.261988,484.4709533,42478.81803,10017858,1,24765247,10022423,0,0,18.65479167,34.52347808,798.1942337,494143.3335,4,0,0,1,0,0,350673,167531,427,525082,59368,74,1804472.866,3317908,9131625,1253322.728,8245392,0
0,0,0,0,0,0,0,320,0,4,4,4,0,3086.419753,6172.839506,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
486,46110,0,0,755.9016393,622.6726991,1032666.992,6170,1,44582,6825,1,0,1285.404016,1351.89043,388.3,336545.9933,4,0,0,1,0,0,46596,1079961,0,0,14480,12,0,0,0,0,0,0
8192,0,0,0,0,0,38134.96201,173563,1,214325,174369,4,0,51.20661403,23.27573365,481.8823529,457452.2353,4,0,0,0,0,0,8192,46542,0,0,10136,6,0,0,0,0,0,0
2168,0,0,0,0,0,7323.779989,131379,4,254426,254424,2,0,20.26876381,10.1343819,216.8,208898.8444,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
74,106,37,53,53,0,185567.0103,966,1,3,3,3,0,2061.85567,2061.85567,43.4,76.8,0,0,0,1,0,0,180,185567,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,352,0,3,3,3,0,2816.901408,5633.802817,0,0,0,0,0,2,0,0,0,0,0,0,34752,0,0,0,0,0,0,0
486,37770,0,0,712.6415094,617.8973681,128618.4011,56786,1,296822,57068,1,0,174.8263504,178.1883956,360.9056604,314165.8386,4,0,0,1,0,0,38256,138054,0,0,14480,12,0,0,0,0,0,0
8192,0,0,0,0,0,36636.68767,174522,4,223145,175513,2,0,49.19477104,22.36125957,481.8823529,457452.2353,4,0,0,0,0,0,8192,46531,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,321,0,5,5,5,0,3067.484663,6134.969325,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,824,0,15,7,1,0,1191.895113,5959.475566,0,0,0,0,0,5,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
0,0,0,0,0,0,0,43717,8,6,6,6,0,50.71765482,33.81176988,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,1464,0,0,292.8,400.9329121,29487.59265,45978,3,49107,46116,5,0,80.56719304,100.7089913,146.4,95257.6,4,0,0,1,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
76,108,38,54,54,0,182358.7711,999,4,6,6,6,0,1982.160555,1982.160555,44.4,76.8,0,0,0,1,0,0,184,182358,0,0,0,1,0,0,0,0,0,0
902,870,0,0,45.78947368,118.4710836,8246.156137,46042,1,214292,47375,1,0,97.72532668,88.41815271,43.2195122,9778.87561,4,0,0,0,0,0,1772,9842,0,0,13032,10,0,0,0,0,0,0
90,122,45,61,61,0,179205.41,1165,9,9,9,9,0,1690.617075,1690.617075,51.4,76.8,0,0,0,1,0,0,212,179205,0,0,0,1,0,0,0,0,0,0
470,28792,0,0,612.5957447,617.4143017,448308.6163,5699,1,64736,5965,1,0,704.7432283,720.0637333,311.2978723,280503.5662,4,0,0,1,0,0,29262,486516,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,337,0,2,2,2,0,2949.852507,5899.705015,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,353,0,2,2,2,0,2816.901408,5633.802817,0,0,0,0,0,2,0,0,0,0,0,0,13032,0,0,0,0,0,0,0
454,14838,0,0,423.9428571,585.4538181,1608329.828,1182,0,8975,2046,1,0,3575.936054,3681.110644,218.4571429,211962.2228,4,0,0,1,0,0,15292,1853126,0,0,14480,12,0,0,0,0,0,0
8192,0,0,0,0,0,15273.75104,358905,4,535881,361495,3,0,20.50918718,9.322357811,481.8823529,457452.2353,4,0,0,0,0,0,8192,46542,0,0,10136,6,0,0,0,0,0,0
0,0,0,0,0,0,0,342,0,3,3,3,0,2898.550725,5797.101449,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
0,0,0,0,0,0,0,336,0,3,3,3,0,2949.852507,5899.705015,0,0,0,0,0,2,0,0,0,0,0,0,31856,0,0,0,0,0,0,0
454,24006,0,0,558.2790698,637.2290956,1822245.4,1239,1,12838,2075,1,0,3128.957759,3203.456753,284.4186047,276724.6227,4,0,0,1,0,0,24460,2012671,0,0,14480,12,0,0,0,0,0,0
454,17320,0,0,468.1081081,599.9679521,647764.1313,6584,1,26911,6881,1,0,1312.001166,1348.445643,240.1891892,230397.1418,4,0,0,1,0,0,17774,679486,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,2,2,2,0,3115.264798,6230.529595,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
0,0,0,0,0,0,0,312,0,4,4,4,0,3164.556962,6329.113924,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
454,11478,0,0,347.8181818,552.2995369,160141.7278,10734,0,73953,11339,1,0,456.3207129,442.8995155,175.4705882,174351.0588,4,0,0,0,0,0,11932,165196,0,0,14480,12,0,0,0,0,0,0
3392,1512,0,0,72,78.02563681,20610.23788,123609,3,237389,123609,2,0,84.05480373,88.25754392,116.7619048,46386.91754,4,0,0,1,0,0,4904,20728,0,0,14480,12,0,0,0,0,0,0
90,122,45,61,61,0,176519.567,1182,11,8,8,8,0,1665.278934,1665.278934,51.4,76.8,0,0,0,1,0,0,212,176519,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,312,0,2,2,2,0,3184.713376,6369.426752,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
170,128,0,0,18.28571429,20.13052645,356.3617143,157876,4,685786,306031,2,0,11.95844679,8.370912752,16.55555556,323.0849673,4,0,0,0,0,0,298,612,0,0,16383,6,0,0,0,0,0,1
528,0,0,0,0,0,2298.630399,77111,2,205696,205692,4,0,26.12079999,13.0604,52.8,12390.4,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
2366,1538268,0,0,1237.54465,475.2518938,133284.0904,5478334,1,11558560,5479035,1,0,56.06009642,107.5350306,814.2885835,491734.1472,4,0,0,1,0,0,513544,575147,621,769134,65160,104,0,5489080,5478334,0,5478334,0
0,0,0,0,0,0,0,312,0,2,2,2,0,3184.713376,6369.426752,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
2056,4218,0,0,183.3913043,292.2571625,53303.20125,56741,0,117163,56995,2,0,246.3807517,195.4054238,118.3773585,54387.20102,4,0,0,0,0,0,6274,54238,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,363,0,3,3,3,0,2732.240437,5464.480874,0,0,0,0,0,2,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
95524,984,0,0,36.44444444,41.47782849,33554.8465,225153,0,2710118,401541,1,0,31.63977112,9.387624399,810.9915966,498158.1609,4,0,0,0,0,0,96508,44519,0,0,16383,86,0,0,0,0,0,1
312,0,0,0,0,0,659.0927335,161800,1,359443,359441,2,0,12.67486026,6.33743013,31.2,4326.4,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,351,0,2,2,2,0,2832.86119,5665.72238,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,8192,0,0,910.2222222,690.1336425,2781663.837,1559,3,2500,1679,2,0,2037.351443,3056.027165,512,471500.8,4,0,0,1,0,0,8192,10051533,0,0,5792,0,0,0,0,0,0,0
0,0,0,0,0,0,0,35985,9,2,2,2,0,51.69205321,34.46136881,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
110,0,0,0,0,0,186.7924176,196237,6,466089,466086,3,0,11.88679021,5.094338661,10,495,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
948,9224,0,0,614.9333333,676.0667197,10057.44569,1000506,3,1010856,1001747,3,0,11.86485925,14.83107407,363.2857143,318535.9153,4,0,0,1,0,0,5086,1096120,15,9224,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,348,0,2,2,2,0,2857.142857,5714.285714,0,0,0,0,0,2,0,0,0,0,0,0,8688,0,0,0,0,0,0,0
456,200,114,48,50,2.309401077,5273.523855,56649,6,71974,71964,3,0,32.15563327,32.15563327,85.55555556,1139.777778,0,0,0,1,0,0,656,5273,0,0,0,3,0,0,0,0,0,0
486,73340,0,0,883.6144578,580.7701328,2043400.039,1801,1,35588,2039,1,0,2269.644884,2297.32348,444.7349398,361537.4808,4,0,0,1,0,0,73826,2157834,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,386,0,2,2,2,0,2577.319588,5154.639175,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,67069,5,9,9,9,0,33.19208258,22.12805505,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5100,3,3,3,3,0,358.2089552,238.8059701,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
470,54188,0,0,808.7761194,609.4621529,1855833.22,3673,0,28933,3949,0,0,2173.027299,2274.887953,414.0757576,349096.7423,4,0,0,1,0,0,54658,1934659,0,0,14480,12,0,0,0,0,0,0
440,192,88,24,48,27.71281292,349171.2707,1143,4,663,653,2,0,2209.944751,2209.944751,80,1500,0,0,0,1,0,0,632,349171,0,0,0,3,0,0,0,0,0,0
386,1046,0,0,209.2,286.4588976,3528.466743,216576,6,351665,293645,6,0,17.24809162,12.32006544,110.1538462,38651.30769,4,0,0,0,0,0,1432,65406,0,0,16383,2,0,0,0,0,0,1
252,744,0,0,39.15789474,33.56463608,271.6317459,1077271,1,3590463,1470512,2,0,5.181730092,5.181730092,25.53846154,829.9919028,4,0,0,1,0,0,498,602,19,744,16383,12,0,0,0,0,0,1
0,0,0,0,0,0,0,344,0,2,2,2,0,2890.17341,5780.346821,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
552,0,0,0,0,0,1765.349264,116545,4,279880,279872,8,0,19.18857896,9.594289479,55.2,13542.4,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,177,0,7,4,3,0,5434.782609,16304.34783,0,0,0,0,0,3,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
470,43038,0,0,729.4576271,628.998885,1476499.135,3185,1,28976,4029,1,0,1968.303526,2002.239794,368.7118644,327543.0103,4,0,0,1,0,0,43508,1543493,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,294,0,2,2,2,0,3378.378378,6756.756757,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,1468,0,0,293.6,402.0283572,8695.446145,167812,3,168280,167971,4,0,23.69331375,29.61664218,146.8,95778.84444,4,0,0,1,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
456,200,114,48,50,2.309401077,135285.6259,2202,1,3299,3280,8,0,824.9123531,824.9123531,85.55555556,1139.777778,0,0,0,1,0,0,656,135285,0,0,0,3,0,0,0,0,0,0
3432,1512,0,0,100.8,74.74451724,1059125.964,812,1,4199,1203,2,0,3427.592117,3213.367609,154.5,57808.25806,4,0,0,0,0,0,4944,1408145,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,319,0,2,2,2,0,3115.264798,6230.529595,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
0,0,0,0,0,0,0,297,0,2,2,2,0,3344.481605,6688.963211,0,0,0,0,0,2,0,0,0,0,0,0,10136,0,0,0,0,0,0,0
90,122,45,61,61,0,220833.3333,947,9,4,4,4,0,2083.333333,2083.333333,51.4,76.8,0,0,0,1,0,0,212,220833,0,0,0,1,0,0,0,0,0,0
408,192,88,24,48,27.71281292,246812.0115,1196,4,1440,1430,5,0,1645.41341,1645.41341,76.44444444,1133.777778,0,0,0,1,0,0,600,246812,0,0,0,3,0,0,0,0,0,0
948,9224,0,0,614.9333333,676.0667197,10118.64439,999471,1,1004805,1000684,2,0,11.9370559,14.92131988,363.2857143,318535.9153,4,0,0,1,0,0,10172,10130,0,0,8688,4,0,0,0,0,0,0
0,0,0,0,0,0,0,391,0,2,2,2,0,2544.529262,5089.058524,0,0,0,0,0,2,0,0,0,0,0,0,30408,0,0,0,0,0,0,0
700,700,0,0,46.66666667,96.39551462,68996.10665,4804,2,18910,7108,1,0,689.9610665,739.2439998,46.66666667,8971.678161,4,0,0,1,0,0,1400,100922,0,0,10136,6,0,0,0,0,0,0
454,22398,0,0,546.2926829,622.8193656,1685996.754,1751,1,12943,2047,0,0,2951.15833,3024.937288,278.6829268,264264.5155,4,0,0,1,0,0,22852,1881442,0,0,14480,12,0,0,0,0,0,0
0,0,0,0,0,0,0,27306,1,9,9,9,0,66.50999867,44.33999911,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
470,23760,0,0,552.5581395,607.1350874,1244798.356,4764,1,18874,5049,1,0,2157.718983,2209.093244,281.744186,256550.8279,4,0,0,1,0,0,24230,1342605,0,0,14480,12,0,0,0,0,0,0
620,296,0,0,42.28571429,72.2166054,266201.6856,1911,3,2950,2297,4,0,1743.679163,2034.292357,65.42857143,13544.26374,4,0,0,1,0,0,916,398434,0,0,7240,2,0,0,0,0,0,0
0,0,0,0,0,0,0,25181,6,3,3,3,0,64.3776824,42.91845494,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
114,72178,0,0,1016.591549,649.4699504,30259.14404,319005,1,2329072,557806,1,0,11.30134578,29.71835372,730.2222222,511373.2562,4,0,0,2,0,0,72292,38612,0,0,16383,12,0,0,0,0,0,1
2070,0,1035,0,0,0,207000000,10,10,0,0,0,0,200000,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
74,106,37,53,53,0,179282.8685,996,1,7,7,7,0,1992.031873,1992.031873,43.4,76.8,0,0,0,1,0,0,180,179282,0,0,0,1,0,0,0,0,0,0
0,1482,0,0,296.4,405.8624151,2287.291181,647030,4,647460,647160,6,0,6.173525453,7.716906817,148.2,97614.4,4,0,0,1,0,0,0,0,0,0,5792,0,0,0,0,0,0,0
1278,525432,0,0,1207.889655,504.7649238,1837614.74,5862,1,286088,9653,1,0,788.4811968,1517.651861,795.6344411,493715.0886,4,0,0,1,0,0,526710,1880442,0,0,34752,40,0,0,0,0,0,0
1964,39258,0,0,1189.636364,475.6318704,14921.61825,2201265,3,2756528,2301967,2,0,6.877656268,11.94540299,777.7735849,426969.0631,4,0,0,1,0,0,20611,96987,33,39258,16383,12,0,0,0,0,0,1
0,0,0,0,0,0,0,312,0,1,1,1,0,3194.888179,6389.776358,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
372,838,0,0,119.7142857,204.4510653,1162.168626,304975,1,916762,566030,4,0,6.723289571,6.723289571,80.66666667,23050.52381,4,0,0,1,0,0,1210,2759,0,0,16383,2,0,0,0,0,0,1
768,3056,0,0,132.8695652,312.4852439,433806.0125,2422,1,8204,2422,1,0,2268.859898,2609.188883,86.90909091,55241.10782,4,0,0,1,0,0,3824,517526,0,0,13032,10,0,0,0,0,0,0
0,0,0,0,0,0,0,317,0,4,4,4,0,3115.264798,6230.529595,0,0,0,0,0,2,0,0,0,0,0,0,14480,0,0,0,0,0,0,0
454,20962,0,0,537.4871795,628.9956854,805294.4273,3789,1,25945,4050,1,0,1504.098669,1466.496202,267.7,260629.8835,4,0,0,0,0,0,21416,851496,0,0,14480,12,0,0,0,0,0,0
1278,525432,0,0,1207.889655,504.7649238,511214.0788,422783,0,1029865,423167,0,0,223.2333507,422.2022067,790.8558559,494530.2288,4,0,0,1,0,0,526710,514156,0,0,34752,40,0,0,0,0,0,0
48,0,24,0,0,0,4800000,10,10,0,0,0,0,200000,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
222,926,0,0,18.15686275,20.22510573,337.2332538,515664,3,3403654,660962,2,0,14.68785949,14.98161668,11.25490196,272.3106193,4,0,0,1,0,0,1148,341,0,0,20272,20,0,0,0,0,0,0
